Disease_name,country,records_with_country,pathogens,target_ids,in_gibb_etal,in_empres_i
Influenza (H5N1 avian influenza),Egypt,3154,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),France,385,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Gabon,13,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Germany,1943,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Ghana,126,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Greenland,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Hong Kong,625,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Hungary,42,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Iceland,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),India,1125,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Indonesia,2586,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Iran,22,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Iraq,71,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Israel,41,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Italy,119,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Japan,1024,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Kazakhstan,112,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Kuwait,64,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Laos,636,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Lebanon,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Lesotho,16,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Libya,4,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Madagascar,6,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Malaysia,29,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Maldives,14,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Mauritania,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Mexico,57,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Mongolia,107,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Mozambique,5,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Myanmar,120,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Namibia,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Nepal,51,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Netherlands,41,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),New Zealand,9,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Niger,76,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Nigeria,1892,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),North Korea,1,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Pakistan,171,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Papua New Guinea,9,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Peru,319,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Philippines,26,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Poland,16,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Romania,61,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Russia,676,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Saudi Arabia,19,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Serbia,32,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Slovakia,27,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Slovenia,28,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Somalia,18,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),South Africa,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),South Georgia and the South Sandwich Islands,288,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),South Korea,455,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Spain,82,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Sri Lanka,7,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Sudan,51,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Sweden,85,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Switzerland,402,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Taiwan,10,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Thailand,1503,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Togo,30,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Turkey,247,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Ukraine,39,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),United Kingdom,115,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),United States,125259,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Uruguay,246,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Venezuela,16,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Vietnam,6264,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Yemen,28,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),missing,18,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H7N9 avian influenza),Argentina,8,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Australia,42,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Bangladesh,24,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Canada,49,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Chile,16,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),China,14951,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Czechia,16,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Egypt,8,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Georgia,2,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Germany,2,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Guatemala,16,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Italy,2,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Japan,63,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Mongolia,10,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Netherlands,16,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),South Korea,271,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Spain,10,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Sweden,17,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),Taiwan,85,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Influenza (H7N9 avian influenza),United States,520,Alphainfluenzavirus influenzae (H7N9),Alphainfluenzavirus_influenzae_H7N9,FALSE,FALSE
Irkut,China,3,Lyssavirus irkut,Lyssavirus_irkut,FALSE,FALSE
Irkut,Russia,6,Lyssavirus irkut,Lyssavirus_irkut,FALSE,FALSE
Jamestown Canyon,Canada,8,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,Finland,2,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,Greenland,1,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,Mexico,3,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,Russia,18,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,Sweden,5,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Jamestown Canyon,United States,397,Orthobunyavirus jamestownense,Orthobunyavirus_jamestownense,FALSE,FALSE
Japanese encephalitis,Angola,1,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Australia,195,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Cambodia,12,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,China,1354,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Hong Kong,1,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,India,391,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Indonesia,39,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Japan,794,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Korea,8,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Laos,5,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Malaysia,6,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Myanmar,2,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Papua New Guinea,4,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Philippines,11,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Singapore,19,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,South Korea,200,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Spain,1,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Sri Lanka,2,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Taiwan,203,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Thailand,46,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,USSR,1,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Japanese encephalitis,Vietnam,47,Orthoflavivirus japonicum,Orthoflavivirus_japonicum,FALSE,FALSE
Kyasanur Forest disease,China,2,Orthoflavivirus kyasanurense,Orthoflavivirus_kyasanurense,FALSE,FALSE
Kyasanur Forest disease,Egypt,12,Orthoflavivirus kyasanurense,Orthoflavivirus_kyasanurense,FALSE,FALSE
Kyasanur Forest disease,India,216,Orthoflavivirus kyasanurense,Orthoflavivirus_kyasanurense,FALSE,FALSE
Kyasanur Forest disease,Saudi Arabia,64,Orthoflavivirus kyasanurense,Orthoflavivirus_kyasanurense,FALSE,FALSE
La Crosse encephalitis,United States,324,Orthobunyavirus lacrosseense,Orthobunyavirus_lacrosseense,FALSE,FALSE
Lassa fever,Benin,32,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,China,1,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Cote d'Ivoire,58,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Ghana,4,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Guinea,564,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Liberia,83,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Mali,27,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Nigeria,1487,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Sierra Leone,415,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,Togo,6,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Lassa fever,United States,7,Mammarenavirus lassaense,Mammarenavirus_lassaense,FALSE,FALSE
Leishmania aethiopica,Eritrea,1,Leishmania aethiopica,Leishmania_aethiopica,FALSE,FALSE
Leishmania aethiopica,Ethiopia,81,Leishmania aethiopica,Leishmania_aethiopica,FALSE,FALSE
Leishmania aethiopica,Kenya,5,Leishmania aethiopica,Leishmania_aethiopica,FALSE,FALSE
Lujo hemorrhagic fever,Canada,2,Mammarenavirus lujoense,Mammarenavirus_lujoense,FALSE,FALSE
Lujo hemorrhagic fever,South Africa,4,Mammarenavirus lujoense,Mammarenavirus_lujoense,FALSE,FALSE
Lujo hemorrhagic fever,United States,3,Mammarenavirus lujoense,Mammarenavirus_lujoense,FALSE,FALSE
Lumpy skin disease,Albania,7,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Algeria,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Bangladesh,130,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Belgium,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Bhutan,33,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Botswana,6,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Bulgaria,4,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Burkina Faso,2,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Cameroon,4,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,China,70,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Cote d'Ivoire,20,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Croatia,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Egypt,222,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Ethiopia,75,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Greece,9,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Hong Kong,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,India,760,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Indonesia,25,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Iran,30,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Iraq,50,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Israel,13,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Italy,3,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Japan,3,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Jordan,4,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Kazakhstan,7,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Kenya,21,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Kosovo,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Lesotho,33,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Libya,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Malaysia,2,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Mongolia,15,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Morocco,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Myanmar,24,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Namibia,37,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Nepal,36,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Niger,3,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Nigeria,251,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,North Macedonia,2,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Oman,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Pakistan,121,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Russia,84,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Saudi Arabia,15,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Senegal,2,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Serbia,6,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Singapore,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,South Africa,42,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,South Korea,15,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Sudan,14,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Syria,5,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Taiwan,9,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Tanzania,76,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Thailand,108,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Tunisia,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Turkey,61,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Uganda,8,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Vietnam,185,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Yugoslavia,1,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Lumpy skin disease,Zimbabwe,13,Capripoxvirus lumpyskinpox,Capripoxvirus_lumpyskinpox,FALSE,FALSE
Machupo,Bolivia,104,Mammarenavirus machupoense,Mammarenavirus_machupoense,FALSE,FALSE
Machupo,China,1,Mammarenavirus machupoense,Mammarenavirus_machupoense,FALSE,FALSE
Machupo,United States,32,Mammarenavirus machupoense,Mammarenavirus_machupoense,FALSE,FALSE
Marburg virus disease,Angola,14,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Canada,3,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Democratic Republic of the Congo,157,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Gabon,1,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Germany,4,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Ghana,2,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Guinea,7,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Kenya,11,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
