Pathogen,Host_clean,Disease_name,HostTaxID,PathogenTaxID,PathogenGenus,PathogenFamily,PathogenOrder,PathogenClass,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,in_gibb_etal,in_empres_i,PHEIC risk,MainSource
Orthoflavivirus flavi,Papio cynocephalus,Yellow fever,9556,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,colobus polykomos,Yellow fever,9572,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,colobus polykomos,Yellow fever,9572,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Pan troglodytes,Yellow fever,9598,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,HOMINIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Homo sapiens,Yellow fever,9606,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Isolation/Observation,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Homo sapiens,Yellow fever,9606,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Homo sapiens,Yellow fever,9606,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,dicotyles tajacu,Yellow fever,9829,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Mesocricetus auratus,Yellow fever,10036,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Molossus molossus,Yellow fever,27622,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,MOLOSSIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Artibeus lituratus,Yellow fever,27634,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Glossophaga soricina,Yellow fever,27638,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,platyrrhinus helleri,Yellow fever,27658,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,choloepus didactylus,Yellow fever,27675,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,potos flavus,Yellow fever,29067,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Saguinus midas,Yellow fever,30586,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,alouatta palliata,Yellow fever,30589,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,alouatta belzebul,Yellow fever,30590,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Colobus guereza,Yellow fever,33548,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Cercopithecus ascanius,Yellow fever,36223,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Cercopithecus ascanius,Yellow fever,36223,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,cercopithecus diana,Yellow fever,36224,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,cercopithecus mona,Yellow fever,36226,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,cercopithecus mona,Yellow fever,36226,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,cercopithecus nictitans,Yellow fever,36228,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,artibeus cinereus,Yellow fever,40224,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Carollia perspicillata,Yellow fever,40233,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,dasyprocta leporina,Yellow fever,42152,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,pithecia pithecia,Yellow fever,43777,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,saguinus geoffroyi,Yellow fever,43778,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,tamandua tetradactyla,Yellow fever,48850,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,leontopithecus chrysomelas,Yellow fever,57374,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callithrix penicillata,Yellow fever,57378,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callithrix penicillata,Yellow fever,57378,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Isolation/Observation,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,pteronotus parnellii,Yellow fever,59476,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,saimiri oerstedii,Yellow fever,70928,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,lophocebus albigena,Yellow fever,75567,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,cyclopes didactylus,Yellow fever,84074,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,pteronotus davyi,Yellow fever,94956,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta sara,Yellow fever,121123,11089,flavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Molossus rufus,Yellow fever,124751,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,MOLOSSIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,piliocolobus badius,Yellow fever,164648,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,piliocolobus badius,Yellow fever,164648,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,sapajus xanthosternos,Yellow fever,174599,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,alouatta pigra,Yellow fever,182253,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta guariba,Yellow fever,182256,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,Isolation/Observation,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta guariba,Yellow fever,182256,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,eira barbara,Yellow fever,204263,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,euoticus elegantulus,Yellow fever,261736,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,mico leucippe,Yellow fever,2592806,11089,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callithrix,Yellow fever,9485,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta,Yellow fever,9501,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta caraya,Yellow fever,9502,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta seniculus,Yellow fever,9503,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Sapajus apella,Yellow fever,9515,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CEBIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Cebus,Yellow fever,9517,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Erythrocebus patas,Yellow fever,9538,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Macaca mulatta,Yellow fever,9544,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Homo sapiens,Yellow fever,9606,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Saguinus midas,Yellow fever,30586,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Aotus azarae,Yellow fever,30591,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,callitrichinae sp.,Yellow fever,38020,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callithrix geoffroyi,Yellow fever,52231,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callithrix penicillata,Yellow fever,57378,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callicebus personatus,Yellow fever,70814,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PITHECIIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callicebus,Yellow fever,116962,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta sara,Yellow fever,121123,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta guariba,Yellow fever,182256,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Alouatta guariba,Yellow fever,183328,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Callicebus nigrifrons,Yellow fever,867334,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PITHECIIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Sapajus libidinosus,Yellow fever,1126382,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CEBIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus flavi,Sapajus,Yellow fever,1874197,3046277,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Suncus murinus,Zika virus disease,9378,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,SORICIDAE,EULIPOTYPHLA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Rousettus aegyptiacus,Zika virus disease,9407,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Artibeus jamaicensis,Zika virus disease,9417,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Callithrix jacchus,Zika virus disease,9483,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Callithrix,Zika virus disease,9485,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Chlorocebus aethiops,Zika virus disease,9534,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Macaca mulatta,Zika virus disease,9544,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Homo sapiens,Zika virus disease,9606,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Mus musculus,Zika virus disease,10090,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Rattus norvegicus,Zika virus disease,10116,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Artibeus planirostris,Zika virus disease,40230,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Eidolon helvum,Zika virus disease,77214,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Alouatta guariba,Zika virus disease,182256,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Sturnira parvidens,Zika virus disease,196700,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Epomophorus labiatus,Zika virus disease,903567,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Sapajus libidinosus,Zika virus disease,1126382,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CEBIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Glossophaga mutica,Zika virus disease,2994998,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Molossus nigricans,Zika virus disease,2997257,3048459,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Macaca mulatta,Zika virus disease,9544,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Isolation/Observation,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Pan troglodytes,Zika virus disease,9598,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,HOMINIDAE,PRIMATES,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Pongo pygmaeus,Zika virus disease,9600,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,HOMINIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Homo sapiens,Zika virus disease,9606,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Isolation/Observation,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Homo sapiens,Zika virus disease,9606,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Homo sapiens,Zika virus disease,9606,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Homo sapiens,Zika virus disease,9606,64320,flavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,Eidolon helvum,Zika virus disease,77214,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthoflavivirus zikaense,mops condylurus,Zika virus disease,258863,64320,orthoflavivirus,flaviviridae,amarillovirales,flasuviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,TRUE,FALSE,High,VIRION
Orthohantavirus sinnombreense,Homo sapiens,Hantavirus pulmonary syndrome,9606,3052499,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,NA,NA,NA,NA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Orthohantavirus sinnombreense,Homo sapiens,Hantavirus pulmonary syndrome,9606,3052499,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,FALSE,FALSE,High,VIRION
Orthohantavirus sinnombreense,Homo sapiens,Hantavirus pulmonary syndrome,9606,3052499,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Orthohantavirus sinnombreense,Peromyscus leucopus,Hantavirus pulmonary syndrome,10041,3052499,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
Orthohantavirus sinnombreense,Peromyscus leucopus,Hantavirus pulmonary syndrome,10041,3052499,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
