disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pathogen_family,pathogen_genus,pheic_risk,host,host_tax_id,host_class,host_order,host_family,detection_method,main_source,vector_species,vector_group,evidence_strength,vector_evidence_basis,vector_record_sources,vector_supporting_row_count,assignment_basis,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Ixodes ricinus,tick,candidate,review,lit_review,4,disease_level_inherited,Ixodes ricinus,species,FALSE,35,Ixodes ricinus,VectorMap,TickMap,on_host_occurrence,Algeria; Georgia,,ixodes ricinus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus annulatus,tick,candidate,review,lit_review,3,disease_level_inherited,Rhipicephalus annulatus,species,FALSE,220,Rhipicephalus annulatus,VectorMap,TickMap,on_host_occurrence,"Algeria; Cameroon; Central African Republic; Chad; Congo, The Democratic Republic of The; Cote D'Ivoire; Egypt; Georgia; Ghana; Kenya; Mali; Morocco; Nigeria; Sudan; Turkey; United States of America",,rhipicephalus annulatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus appendiculatus,tick,candidate,review,lit_review,2,disease_level_inherited,Rhipicephalus appendiculatus,species,FALSE,183,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Burundi; Central African Republic; Congo, The Democratic Republic of The; Kenya; Malawi; Mozambique; Rwanda; Sierra Leone; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia; Zimbabwe",,rhipicephalus appendiculatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus bursa,tick,confirmed,review,lit_review,4,disease_level_inherited,Rhipicephalus bursa,species,FALSE,29,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Algeria; Georgia; Morocco,,rhipicephalus bursa,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus decoloratus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus decoloratus,species,FALSE,254,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Angola; Burkina Faso; Burundi; Cameroon; Congo; Congo, The Democratic Republic of The; Cote D'Ivoire; Gambia; Ghana; Guinea; Kenya; Mali; Mozambique; Namibia; Nigeria; Rwanda; Senegal; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia",,rhipicephalus decoloratus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus evertsi,tick,candidate,review,lit_review,4,disease_level_inherited,Rhipicephalus evertsi,mixed,TRUE,141,Rhipicephalus evertsi; Rhipicephalus evertsi evertsi; Rhipicephalus evertsi mimeticus,VectorMap,TickMap,on_host_occurrence,"Angola; Burkina Faso; Burundi; Cameroon; Central African Republic; Chad; Congo, The Democratic Republic of The; Ghana; Kenya; Mali; Mozambique; Namibia; Nigeria; Rwanda; Senegal; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia; Zimbabwe",,rhipicephalus evertsi,pathogen_host_vector_derived,exact_normalized_vector_name,TRUE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus geigyi,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus geigyi,species,FALSE,93,Rhipicephalus geigyi,VectorMap,TickMap,on_host_occurrence,Central African Republic; Cote D'Ivoire; Gambia; Mali; Nigeria; Senegal; Sierra Leone,,rhipicephalus geigyi,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus guilhoni,tick,candidate,review,lit_review,2,disease_level_inherited,Rhipicephalus guilhoni,species,FALSE,3,Rhipicephalus guilhoni,VectorMap,TickMap,on_host_occurrence,Cameroon; Senegal,,rhipicephalus guilhoni,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus microplus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus microplus,species,FALSE,273,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,"LAO PEOPLE'S DEMOCRATIC REPUBLIC; Malawi; Mozambique; Peru; Tanzania, United Republic of; United States of America; Zambia",,rhipicephalus microplus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus pulchellus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus pulchellus,species,FALSE,14,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,"Kenya; Tanzania, United Republic of",,rhipicephalus pulchellus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus rossicus,tick,candidate,review,lit_review,2,disease_level_inherited,Rhipicephalus rossicus,species,FALSE,1,Rhipicephalus rossicus,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus rossicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus sanguineus,tick,candidate,review,lit_review,5,disease_level_inherited,Rhipicephalus sanguineus,species,FALSE,115,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Cote D'Ivoire; Gambia; Georgia; Ghana; Guinea; Malawi; Mali; Niger; Nigeria; Rwanda; Senegal; Sierra Leone; Sudan; Tanzania, United Republic of; Zambia",,rhipicephalus sanguineus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Bos taurus,9913,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Rhipicephalus turanicus,tick,candidate,review,lit_review,4,disease_level_inherited,Rhipicephalus turanicus,species,FALSE,9,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Georgia; Morocco,,rhipicephalus turanicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Amblyomma lepidum,tick,candidate,review,lit_review,1,disease_level_inherited,Amblyomma lepidum,species,FALSE,2,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,Sudan,,amblyomma lepidum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Amblyomma variegatum,tick,confirmed,review,lit_review,3,disease_level_inherited,Amblyomma variegatum,species,FALSE,32,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Benin; Burkina Faso; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea; Nigeria; Senegal; South Africa; Sudan",,amblyomma variegatum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Dermacentor marginatus,tick,candidate,review,lit_review,3,disease_level_inherited,Dermacentor marginatus,species,FALSE,4,Dermacentor marginatus,VectorMap,TickMap,on_host_occurrence,Georgia,,dermacentor marginatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Haemaphysalis parva,tick,candidate,review,lit_review,2,disease_level_inherited,Haemaphysalis parva,species,FALSE,4,Haemaphysalis parva,VectorMap,TickMap,on_host_occurrence,Georgia,,haemaphysalis parva,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Haemaphysalis punctata,tick,candidate,review,lit_review,4,disease_level_inherited,Haemaphysalis punctata,species,FALSE,12,Haemaphysalis punctata,VectorMap,TickMap,on_host_occurrence,Georgia,,haemaphysalis punctata,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Haemaphysalis sulcata,tick,candidate,review,lit_review,2,disease_level_inherited,Haemaphysalis sulcata,species,FALSE,13,Haemaphysalis sulcata,VectorMap,TickMap,on_host_occurrence,Georgia; Morocco,,haemaphysalis sulcata,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma aegyptium,tick,confirmed,review,EFSA; lit_review,5,disease_level_inherited,Hyalomma aegyptium,species,FALSE,1,Hyalomma aegyptium,VectorMap,TickMap,on_host_occurrence,Gambia,,hyalomma aegyptium,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma dromedarii,tick,confirmed,review,lit_review,6,disease_level_inherited,Hyalomma dromedarii,species,FALSE,5,Hyalomma dromedarii,VectorMap,TickMap,on_host_occurrence,Georgia; Niger,,hyalomma dromedarii,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma excavatum,tick,confirmed,review,lit_review,5,disease_level_inherited,Hyalomma excavatum,species,FALSE,1,Hyalomma excavatum,VectorMap,TickMap,on_host_occurrence,Morocco,,hyalomma excavatum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma impeltatum,tick,confirmed,review,lit_review,6,disease_level_inherited,Hyalomma impeltatum,species,FALSE,9,Hyalomma impeltatum,VectorMap,TickMap,on_host_occurrence,Georgia; Niger,,hyalomma impeltatum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma impressum,tick,probable,review,lit_review,2,disease_level_inherited,Hyalomma impressum,species,FALSE,1,Hyalomma impressum,VectorMap,TickMap,on_host_occurrence,South Africa,,hyalomma impressum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma marginatum,tick,confirmed,review,EFSA; lit_review,11,disease_level_inherited,Hyalomma marginatum,species,FALSE,6,Hyalomma marginatum,VectorMap,TickMap,on_host_occurrence,Georgia,,hyalomma marginatum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Hyalomma truncatum,tick,confirmed,review,lit_review,7,disease_level_inherited,Hyalomma truncatum,species,FALSE,1,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,Gambia,,hyalomma truncatum,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Ixodes ricinus,tick,candidate,review,lit_review,4,disease_level_inherited,Ixodes ricinus,species,FALSE,6,Ixodes ricinus,VectorMap,TickMap,on_host_occurrence,Georgia,,ixodes ricinus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus annulatus,tick,candidate,review,lit_review,3,disease_level_inherited,Rhipicephalus annulatus,species,FALSE,11,Rhipicephalus annulatus,VectorMap,TickMap,on_host_occurrence,Benin; Cote D'Ivoire; Georgia; Morocco,,rhipicephalus annulatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus appendiculatus,tick,candidate,review,lit_review,2,disease_level_inherited,Rhipicephalus appendiculatus,species,FALSE,5,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Rwanda; South Africa",,rhipicephalus appendiculatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus bursa,tick,confirmed,review,lit_review,4,disease_level_inherited,Rhipicephalus bursa,species,FALSE,1,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus bursa,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus decoloratus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus decoloratus,species,FALSE,11,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea; Senegal; Sudan; Zambia",,rhipicephalus decoloratus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus evertsi,tick,candidate,review,lit_review,4,disease_level_inherited,Rhipicephalus evertsi,infraspecific,FALSE,4,Rhipicephalus evertsi evertsi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Mali; Sudan",,rhipicephalus evertsi,pathogen_host_vector_derived,exact_normalized_vector_name,TRUE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus geigyi,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus geigyi,species,FALSE,9,Rhipicephalus geigyi,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire; Nigeria; Sierra Leone,,rhipicephalus geigyi,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus microplus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus microplus,species,FALSE,1,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,Australia,,rhipicephalus microplus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus pulchellus,tick,candidate,review,lit_review,1,disease_level_inherited,Rhipicephalus pulchellus,species,FALSE,3,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,Ethiopia; Kenya; Somalia,,rhipicephalus pulchellus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus rossicus,tick,candidate,review,lit_review,2,disease_level_inherited,Rhipicephalus rossicus,species,FALSE,12,Rhipicephalus rossicus,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus rossicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Orthonairovirus haemorrhagiae,3052518,virus,nairoviridae,orthonairovirus,High,Canis lupus,9612,mammalia,carnivora,canidae,Antibodies,VIRION,Rhipicephalus sanguineus,tick,candidate,review,lit_review,5,disease_level_inherited,Rhipicephalus sanguineus,species,FALSE,673,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Algeria; Angola; Argentina; Australia; Benin; Burkina Faso; Cameroon; Central African Republic; Chad; Congo, The Democratic Republic of The; Cote D'Ivoire; Djibouti; Egypt; Gambia; Georgia; Ghana; Guinea; Kenya; Malawi; Mali; Mexico; Morocco; Niger; Nigeria; Peru; Senegal; Sierra Leone; Somalia; South Africa; Sudan; Tanzania, United Republic of; Tunisia; Uganda; United States of America; Zambia",,rhipicephalus sanguineus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
