disease_name,disease_name_clean,host,host_tax_id,host_class,host_order,host_family,pathogen_count_in_disease_host_network,pathogen_examples,detection_method_examples,main_source_examples,vector_species,vector_group,best_evidence_level,best_evidence_basis,record_sources,supporting_row_count,disease_vector_taxon_rank,disease_vector_review_needed,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes notoscriptus,mosquito,candidate,review,EFSA; lit_review,2,species,FALSE,Aedes notoscriptus,species,FALSE,1,Aedes notoscriptus,VectorMap,BloodMealMap,blood_meal,Australia,,aedes notoscriptus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes procax,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Aedes procax,species,FALSE,1,Aedes procax,VectorMap,BloodMealMap,blood_meal,Australia,,aedes procax,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes sierrensis,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Aedes sierrensis,species,FALSE,2,Aedes sierrensis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes sierrensis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes triseriatus,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Aedes triseriatus,species,FALSE,4,Aedes triseriatus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes triseriatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,species,FALSE,Aedes vexans,species,FALSE,13,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary; Russia; Serbia; Unites States,,aedes vexans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,aedes vigilax,mosquito,candidate,review,EFSA; lit_review,2,species,FALSE,Aedes vigilax,species,FALSE,3,Aedes vigilax,VectorMap,BloodMealMap,blood_meal,Australia,,aedes vigilax,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,anopheles amictus,mosquito,weak,field,lit_review,1,species,FALSE,Anopheles amictus,species,FALSE,1,Anopheles amictus,VectorMap,BloodMealMap,blood_meal,Australia,,anopheles amictus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,anopheles atroparvus,mosquito,candidate,review,lit_review,1,species,FALSE,Anopheles atroparvus,species,FALSE,1,Anopheles atroparvus,VectorMap,BloodMealMap,blood_meal,ESP,,anopheles atroparvus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,coquillettidia linealis,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Coquillettidia linealis,species,FALSE,1,Coquillettidia linealis,VectorMap,BloodMealMap,blood_meal,Australia,,coquillettidia linealis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,coquillettidia perturbans,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Coquillettidia perturbans,species,FALSE,3,Coquillettidia perturbans,VectorMap,BloodMealMap,blood_meal,Unites States,,coquillettidia perturbans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,coquillettidia richiardii,mosquito,candidate,review,lit_review,1,species,FALSE,Coquillettidia richiardii,species,FALSE,1,Coquillettidia richiardii,VectorMap,BloodMealMap,blood_meal,Russia,,coquillettidia richiardii,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex annulirostris,mosquito,confirmed,field+lab,EFSA; lit_review,2,species,FALSE,Culex annulirostris,species,FALSE,25,Culex annulirostris,VectorMap,BloodMealMap,blood_meal,Australia; Papua New Guinea,,culex annulirostris,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9615,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,PCR/Sequencing,VIRION,culex annulirostris,mosquito,confirmed,field+lab,EFSA; lit_review,2,species,FALSE,Culex annulirostris,species,FALSE,5,Culex annulirostris,MapVEu,MapVEu,blood_meal,Australia,,culex annulirostris,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex bitaeniorhynchus,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culex bitaeniorhynchus,species,FALSE,2,Culex bitaeniorhynchus,VectorMap,BloodMealMap,blood_meal,Australia; India,,culex bitaeniorhynchus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex gelidus,mosquito,candidate,lab,EFSA; lit_review,2,species,FALSE,Culex gelidus,species,FALSE,4,Culex gelidus,VectorMap,BloodMealMap,blood_meal,India; Singapore,,culex gelidus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex modestus,mosquito,confirmed,review,EFSA; lit_review,8,species,FALSE,Culex modestus,species,FALSE,1,Culex modestus,VectorMap,BloodMealMap,blood_meal,Russia,,culex modestus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex molestus,mosquito,candidate,review,lit_review,1,species,FALSE,Culex molestus,species,FALSE,1,Culex molestus,VectorMap,BloodMealMap,blood_meal,Australia,,culex molestus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex nigripalpus,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culex nigripalpus,species,FALSE,2,Culex nigripalpus,VectorMap,BloodMealMap,blood_meal,Brazil; Trinidad & Tobago,,culex nigripalpus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex perexiguus,mosquito,confirmed,review,lit_review,2,species,FALSE,Culex perexiguus,species,FALSE,4,Culex perexiguus,VectorMap,BloodMealMap,blood_meal,ESP; Iran; Israel,,culex perexiguus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,species,FALSE,Culex pipiens,species,FALSE,19,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Egypt; ESP; Iran; Israel; Kenya; Russia; South Africa; Unites States,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,species,FALSE,Culex quinquefasciatus,species,FALSE,26,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Australia; Brazil; India; Japan; Malaysia; Mexico; Tanzania; Unites States,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9615,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,species,FALSE,Culex quinquefasciatus,species,FALSE,39,Culex quinquefasciatus,MapVEu,MapVEu,blood_meal,Australia; Grenada,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culex salinarius,species,FALSE,3,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex sitiens,mosquito,candidate,efsa_appendix_g,EFSA; lit_review,2,species,FALSE,Culex sitiens,species,FALSE,6,Culex sitiens,VectorMap,BloodMealMap,blood_meal,Australia; Iran; Singapore,,culex sitiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,species,FALSE,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,species,FALSE,Culex tarsalis,species,FALSE,10,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culex univittatus,mosquito,probable,efsa_appendix_g,EFSA; lit_review,2,species,FALSE,Culex univittatus,species,FALSE,5,Culex univittatus,VectorMap,BloodMealMap,blood_meal,Kenya; South Africa,,culex univittatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culiseta inornata,mosquito,candidate,lab,EFSA; lit_review,2,species,FALSE,Culiseta inornata,species,FALSE,1,Culiseta inornata,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta inornata,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,culiseta melanura,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culiseta melanura,species,FALSE,1,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta melanura,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthoflavivirus nilense,Not specified; PCR/Sequencing,VIRION,verrallina carmenti,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Verrallina carmenti,species,FALSE,1,Verrallina carmenti,VectorMap,BloodMealMap,blood_meal,Australia,,verrallina carmenti,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Capreolus capreolus,9858,mammalia,artiodactyla,cervidae,1,Orthoflavivirus nilense,Antibodies,VIRION,aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,species,FALSE,Aedes vexans,species,FALSE,1,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary,,aedes vexans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Capreolus capreolus,9858,mammalia,artiodactyla,cervidae,1,Orthoflavivirus nilense,Antibodies,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,species,FALSE,Culex pipiens,species,FALSE,1,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Iran,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,species,FALSE,Aedes vexans,species,FALSE,2,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,species,FALSE,Culex pipiens,species,FALSE,3,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,species,FALSE,Culex quinquefasciatus,species,FALSE,3,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex restuans,mosquito,probable,efsa_appendix_g,EFSA,1,species,FALSE,Culex restuans,species,FALSE,3,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,culex restuans,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Cardinalis cardinalis,98964,aves,passeriformes,cardinalidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culiseta melanura,mosquito,candidate,efsa_appendix_g,EFSA,1,species,FALSE,Culiseta melanura,species,FALSE,5,Culiseta melanura,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,United States; Unites States,,culiseta melanura,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Colaptes auratus,51355,aves,piciformes,picidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,species,FALSE,Culex pipiens,species,FALSE,1,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Colaptes auratus,51355,aves,piciformes,picidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,species,FALSE,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Colaptes auratus,51355,aves,piciformes,picidae,2,Orthoflavivirus nilense,Isolation/Observation; PCR/Sequencing,VIRION,culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,species,FALSE,Culex tarsalis,species,FALSE,1,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Coloeus monedula,30423,,,,2,Orthoflavivirus nilense,Antibodies; PCR/Sequencing,VIRION,culex perexiguus,mosquito,confirmed,review,lit_review,2,species,FALSE,Culex perexiguus,species,FALSE,1,Culex perexiguus,VectorMap,BloodMealMap,blood_meal,ESP,,culex perexiguus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Columba livia,8932,aves,columbiformes,columbidae,2,Orthoflavivirus nilense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex perexiguus,mosquito,confirmed,review,lit_review,2,species,FALSE,Culex perexiguus,species,FALSE,1,Culex perexiguus,VectorMap,BloodMealMap,blood_meal,ESP,,culex perexiguus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Columba livia,8932,aves,columbiformes,columbidae,2,Orthoflavivirus nilense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,species,FALSE,Culex pipiens,species,FALSE,4,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Serbia; Unites States,,culex pipiens,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Columba livia,8932,aves,columbiformes,columbidae,2,Orthoflavivirus nilense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,species,FALSE,Culex quinquefasciatus,species,FALSE,3,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Columba livia,8932,aves,columbiformes,columbidae,2,Orthoflavivirus nilense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,species,FALSE,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,disease_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,west nile fever,Columba livia,8932,aves,columbiformes,columbidae,2,Orthoflavivirus nilense,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,species,FALSE,Culex tarsalis,species,FALSE,2,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,disease_host_vector_derived,exact_normalized_vector_name,FALSE
