disease,v_species,v_group,evidence_level,evidence_basis,location,source,notes,record_source,disease_name_clean,disease_name_stem,v_species_clean,v_group_clean,network_disease_name,alias_match_network_disease_name,alias_match_type,stem_match_network_disease_name,stem_match_type,matched_network_disease_name,disease_match_method
tick-borne encephalitis,Ixodes arboricola,tick,confirmed,review,Central Europe,Kwasnik et al. 2023,,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes arboricola,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Haemaphysalis punctata,tick,confirmed,review,Central Europe,Kwasnik et al. 2023,,lit_review,tick borne encephalitis,tick borne encephalitis,haemaphysalis punctata,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Haemaphysalis concinna,tick,confirmed,review,Central Europe,Kwasnik et al. 2023,,lit_review,tick borne encephalitis,tick borne encephalitis,haemaphysalis concinna,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Dermacentor marginatus,tick,confirmed,review,Central Europe,Kwasnik et al. 2023,,lit_review,tick borne encephalitis,tick borne encephalitis,dermacentor marginatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Dermacentor reticulatus,tick,confirmed,review,Central Europe,Kwasnik et al. 2023,,lit_review,tick borne encephalitis,tick borne encephalitis,dermacentor reticulatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes gibbosus,tick,weak,review,Mediterranean region,Kwasnik et al. 2023,marginal vector,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes gibbosus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Haemaphysalis inermis,tick,probable,review,,Kwasnik et al. 2023,experimental competence,lit_review,tick borne encephalitis,tick borne encephalitis,haemaphysalis inermis,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes ricinus,tick,confirmed,review,Europe,Mittova et al. 2024,principal vector in Europe,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes ricinus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes persulcatus,tick,confirmed,review,Russia and Asia,Mittova et al. 2024,main vector in Russia and Asia,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes persulcatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Haemaphysalis concinna,tick,probable,review,Asia,Mittova et al. 2024,major vector in Asia,lit_review,tick borne encephalitis,tick borne encephalitis,haemaphysalis concinna,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes ricinus,tick,confirmed,field,Odenwald Hills southwestern Germany,Ott et al. 2020,main vector,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes ricinus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Dermacentor reticulatus,tick,weak,field,Rhine plain southwestern Germany,Ott et al. 2020,single isolate; debated,lit_review,tick borne encephalitis,tick borne encephalitis,dermacentor reticulatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes ricinus,tick,confirmed,review,,Petit et al. 2024,primary vector,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes ricinus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes persulcatus,tick,probable,review,"widespread, including central Europe, Scandinavia and the UK",Petit et al. 2024,table-listed,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes persulcatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes ricinus,tick,confirmed,review,Europe,Pustijanac et al. 2023,principal vector,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes ricinus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes persulcatus,tick,confirmed,review,,Pustijanac et al. 2023,principal vector,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes persulcatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Haemaphysalis concinna,tick,probable,review,Asia,Pustijanac et al. 2023,significant vector,lit_review,tick borne encephalitis,tick borne encephalitis,haemaphysalis concinna,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Dermacentor reticulatus,tick,probable,review,Poland; Germany,Pustijanac et al. 2023,significant involvement,lit_review,tick borne encephalitis,tick borne encephalitis,dermacentor reticulatus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes ricinus,tick,confirmed,lab,"Central, Eastern and Northern Europe",Weisheit et al. 2015,natural vector; cell line,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes ricinus,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
tick-borne encephalitis,Ixodes scapularis,tick,weak,lab,,Weisheit et al. 2015,not known natural vector; reduced capacity,lit_review,tick borne encephalitis,tick borne encephalitis,ixodes scapularis,tick,,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,disease_name_exact,Tick-borne encephalitis,alias_disease_name_exact
Venezuelan equine encephalitis virus,Ochlerotatus detritus,mosquito,candidate,lab,UK,Chapman et al. 2020,salivary RNA only,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,ochlerotatus detritus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) vomerifer,mosquito,confirmed,field,Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003,principal vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion vomerifer,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) pedroi,mosquito,confirmed,field,Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003,principal vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion pedroi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) adamesi,mosquito,confirmed,field,Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003,secondary vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion adamesi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) aikenii sensu lato,mosquito,confirmed,review,Panama,Ferro et al. 2003,ocossa and panocossa,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion aikenii sensu lato,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) taeniopus,mosquito,confirmed,review,Guatemala,Ferro et al. 2003,primary enzootic vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion taeniopus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) taeniopus,mosquito,confirmed,lab,,Forrester et al. 2012,natural enzootic vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion taeniopus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Aedes (Ochlerotatus) taeniorhynchus,mosquito,probable,review,,Forrester et al. 2012,epizootic vector; prior study cited,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,aedes ochlerotatus taeniorhynchus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex vomerifer,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex vomerifer,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex pedroi,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex pedroi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex adamesi,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex adamesi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex delpontei,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex delpontei,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex ocossa,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex ocossa,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex panocossa,mosquito,probable,review,peninsular Florida; USA,Sloyer et al. 2022,vector of VEEV-ID,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex panocossa,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex spissipes,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex spissipes,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex taeniopus,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex taeniopus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex cedecei,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex cedecei,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex portesi,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex portesi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex gnomatos,mosquito,candidate,review,,Sloyer et al. 2022,confirmed or suspected vector list,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex gnomatos,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Aedes taeniorhynchus,mosquito,confirmed,review,,Torres et al. 2017,dominant epizootic vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,aedes taeniorhynchus,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Psorophora confinnis,mosquito,confirmed,review,,Torres et al. 2017,dominant epizootic vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,psorophora confinnis,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) portesi,mosquito,confirmed,review,Trinidad,Torres et al. 2017,transmits subtype IIIA,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion portesi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) cedeci,mosquito,confirmed,review,Southern Florida; USA,Torres et al. 2017,transmits subtype II,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion cedeci,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) dunni,mosquito,candidate,review,,Torres et al. 2017,reported VEEV vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion dunni,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) pedroi,mosquito,probable,review,Colombia,Torres et al. 2017,found infected with subtype ID,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion pedroi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) spissipes,mosquito,candidate,review,,Torres et al. 2017,reported VEEV vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion spissipes,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) adamesi,mosquito,probable,review,Colombia,Torres et al. 2017,found infected with subtype ID,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion adamesi,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) crybda,mosquito,candidate,review,,Torres et al. 2017,reported VEEV vector,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion crybda,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
Venezuelan equine encephalitis virus,Culex (Melanoconion) vomerifer,mosquito,probable,review,Panama; Peru; Colombia,Torres et al. 2017,infected or susceptible in prior studies,lit_review,venezuelan equine encephalitis virus,venezuelan equine encephalitis,culex melanoconion vomerifer,mosquito,,,,Venezuelan equine encephalitis,disease_name_exact,Venezuelan equine encephalitis,stem_disease_name_exact
