year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_up;min;2050;6,15986,0,lu_up,min,2050,6,irkut
lu_up;min;2050;8.5,4838,0,lu_up,min,2050,8.5,irkut
lu_up;min;2070;2.6,3820,57,lu_up,min,2070,2.6,irkut
lu_up;min;2070;4.5,2209,-10,lu_up,min,2070,4.5,irkut
lu_up;min;2070;6,7932,1,lu_up,min,2070,6,irkut
lu_up;min;2070;8.5,1006,0,lu_up,min,2070,8.5,irkut
lu_up;min;2080;2.6,4061,-32,lu_up,min,2080,2.6,irkut
lu_up;min;2080;4.5,2007,11,lu_up,min,2080,4.5,irkut
lu_up;min;2080;8.5,363,0,lu_up,min,2080,8.5,irkut
people_in_povertySSP1;max;2030;2.6,-114876.173745189,4970.06521570674,people_in_povertySSP1,max,2030,2.6,irkut
people_in_povertySSP1;max;2030;4.5,-74554.2786508987,45291.9603099965,people_in_povertySSP1,max,2030,4.5,irkut
people_in_povertySSP1;max;2030;8.5,-118376.435491367,1469.80346952839,people_in_povertySSP1,max,2030,8.5,irkut
people_in_povertySSP1;max;2050;2.6,-38501.0759969457,194471.077530164,people_in_povertySSP1,max,2050,2.6,irkut
people_in_povertySSP1;max;2050;4.5,-74580.5558100361,158391.597717074,people_in_povertySSP1,max,2050,4.5,irkut
people_in_povertySSP1;max;2050;6,-217011.159117994,15960.9944091163,people_in_povertySSP1,max,2050,6,irkut
people_in_povertySSP1;max;2050;8.5,-206392.126991105,26580.0265360051,people_in_povertySSP1,max,2050,8.5,irkut
people_in_povertySSP1;max;2070;2.6,-7020.97854182846,306054.464841088,people_in_povertySSP1,max,2070,2.6,irkut
people_in_povertySSP1;max;2070;4.5,-58379.3708475557,254696.072535361,people_in_povertySSP1,max,2070,4.5,irkut
people_in_povertySSP1;max;2070;6,-275493.680759594,37581.762623322,people_in_povertySSP1,max,2070,6,irkut
people_in_povertySSP1;max;2070;8.5,-156930.285063126,156145.15831979,people_in_povertySSP1,max,2070,8.5,irkut
people_in_povertySSP1;max;2080;2.6,-1941.50146778385,337262.680169893,people_in_povertySSP1,max,2080,2.6,irkut
people_in_povertySSP1;max;2080;4.5,-51283.4788637973,287920.70277388,people_in_povertySSP1,max,2080,4.5,irkut
people_in_povertySSP1;max;2080;8.5,-117877.816089647,221326.36554803,people_in_povertySSP1,max,2080,8.5,irkut
people_in_povertySSP1;mean;2030;2.6,-2239011.37666427,32343.9376600743,people_in_povertySSP1,mean,2030,2.6,irkut
people_in_povertySSP1;mean;2030;4.5,-2216344.96217171,55010.3521526279,people_in_povertySSP1,mean,2030,4.5,irkut
people_in_povertySSP1;mean;2030;8.5,-2231813.39350109,39541.9208232495,people_in_povertySSP1,mean,2030,8.5,irkut
people_in_povertySSP1;mean;2050;2.6,-4349855.90499107,122638.316929266,people_in_povertySSP1,mean,2050,2.6,irkut
people_in_povertySSP1;mean;2050;4.5,-4334759.1072659,137735.114654432,people_in_povertySSP1,mean,2050,4.5,irkut
people_in_povertySSP1;mean;2050;6,-4371420.42793374,101073.793986591,people_in_povertySSP1,mean,2050,6,irkut
people_in_povertySSP1;mean;2050;8.5,-4402297.06589574,70197.1560245957,people_in_povertySSP1,mean,2050,8.5,irkut
people_in_povertySSP1;mean;2070;2.6,-5793538.03423029,271998.399988939,people_in_povertySSP1,mean,2070,2.6,irkut
people_in_povertySSP1;mean;2070;4.5,-5499150.97775666,566385.456462573,people_in_povertySSP1,mean,2070,4.5,irkut
people_in_povertySSP1;mean;2070;6,-5867762.30651937,197774.127699857,people_in_povertySSP1,mean,2070,6,irkut
people_in_povertySSP1;mean;2070;8.5,-5895264.08388551,170272.35033372,people_in_povertySSP1,mean,2070,8.5,irkut
people_in_povertySSP1;mean;2080;2.6,-6142820.25349811,446843.349620153,people_in_povertySSP1,mean,2080,2.6,irkut
people_in_povertySSP1;mean;2080;4.5,-6024636.94057943,565026.662538842,people_in_povertySSP1,mean,2080,4.5,irkut
people_in_povertySSP1;mean;2080;8.5,-6222914.93221109,366748.67090718,people_in_povertySSP1,mean,2080,8.5,irkut
people_in_povertySSP1;min;2030;2.6,-2604612.60670862,214.866914197803,people_in_povertySSP1,min,2030,2.6,irkut
people_in_povertySSP1;min;2030;4.5,-2600680.60085537,4146.87276744796,people_in_povertySSP1,min,2030,4.5,irkut
people_in_povertySSP1;min;2030;8.5,-2600512.0478042,4315.42581861792,people_in_povertySSP1,min,2030,8.5,irkut
people_in_povertySSP1;min;2050;2.6,-5122712.45188642,4199.83721802197,people_in_povertySSP1,min,2050,2.6,irkut
people_in_povertySSP1;min;2050;4.5,-5118652.42930271,8259.85980173014,people_in_povertySSP1,min,2050,4.5,irkut
people_in_povertySSP1;min;2050;6,-5116693.7096031,10218.579501343,people_in_povertySSP1,min,2050,6,irkut
people_in_povertySSP1;min;2050;8.5,-5121630.76799972,5281.52110472415,people_in_povertySSP1,min,2050,8.5,irkut
people_in_povertySSP1;min;2070;2.6,-6947132.60537414,4285.83279557806,people_in_povertySSP1,min,2070,2.6,irkut
people_in_povertySSP1;min;2070;4.5,-6885227.70257242,66190.7355972985,people_in_povertySSP1,min,2070,4.5,irkut
people_in_povertySSP1;min;2070;6,-6938202.70019881,13215.7379709035,people_in_povertySSP1,min,2070,6,irkut
people_in_povertySSP1;min;2070;8.5,-6932002.35477607,19416.0833936436,people_in_povertySSP1,min,2070,8.5,irkut
people_in_povertySSP1;min;2080;2.6,-7525723.09268157,25466.0570524493,people_in_povertySSP1,min,2080,2.6,irkut
people_in_povertySSP1;min;2080;4.5,-7514595.71034508,36593.4393889429,people_in_povertySSP1,min,2080,4.5,irkut
people_in_povertySSP1;min;2080;8.5,-7542622.72106261,8566.42867141124,people_in_povertySSP1,min,2080,8.5,irkut
people_in_povertySSP2;max;2030;2.6,-26529.7754000614,1108.1186275435,people_in_povertySSP2,max,2030,2.6,irkut
people_in_povertySSP2;max;2030;4.5,-19910.7331044917,7727.16092311329,people_in_povertySSP2,max,2030,4.5,irkut
people_in_povertySSP2;max;2030;8.5,-27266.5416816439,371.352345961044,people_in_povertySSP2,max,2030,8.5,irkut
people_in_povertySSP2;max;2050;2.6,-15350.7324234524,73026.3770835692,people_in_povertySSP2,max,2050,2.6,irkut
people_in_povertySSP2;max;2050;4.5,-31970.0183738896,56407.091133132,people_in_povertySSP2,max,2050,4.5,irkut
people_in_povertySSP2;max;2050;6,-81602.4633855744,6774.64612144719,people_in_povertySSP2,max,2050,6,irkut
people_in_povertySSP2;max;2050;8.5,-78836.6480311158,9540.46147590576,people_in_povertySSP2,max,2050,8.5,irkut
people_in_povertySSP2;max;2070;2.6,-4501.06031527984,152713.120899747,people_in_povertySSP2,max,2070,2.6,irkut
people_in_povertySSP2;max;2070;4.5,-31700.5400009763,125513.64121405,people_in_povertySSP2,max,2070,4.5,irkut
people_in_povertySSP2;max;2070;6,-138067.450922583,19146.7302924434,people_in_povertySSP2,max,2070,6,irkut
people_in_povertySSP2;max;2070;8.5,-81136.0497991407,76078.131415886,people_in_povertySSP2,max,2070,8.5,irkut
people_in_povertySSP2;max;2080;2.6,-1473.54317503614,186758.38619912,people_in_povertySSP2,max,2080,2.6,irkut
people_in_povertySSP2;max;2080;4.5,-30376.7178231004,157855.211551055,people_in_povertySSP2,max,2080,4.5,irkut
people_in_povertySSP2;max;2080;8.5,-67046.6696553159,121185.25971884,people_in_povertySSP2,max,2080,8.5,irkut
people_in_povertySSP2;mean;2030;2.6,-389855.051239308,8149.40436403337,people_in_povertySSP2,mean,2030,2.6,irkut
people_in_povertySSP2;mean;2030;4.5,-381527.786846043,16476.6687572983,people_in_povertySSP2,mean,2030,4.5,irkut
people_in_povertySSP2;mean;2030;8.5,-388304.212194756,9700.24340858555,people_in_povertySSP2,mean,2030,8.5,irkut
people_in_povertySSP2;mean;2050;2.6,-1445879.12468874,51481.9834126127,people_in_povertySSP2,mean,2050,2.6,irkut
people_in_povertySSP2;mean;2050;4.5,-1438016.30654522,59344.8015561358,people_in_povertySSP2,mean,2050,4.5,irkut
people_in_povertySSP2;mean;2050;6,-1456113.96450092,41247.1436004376,people_in_povertySSP2,mean,2050,6,irkut
people_in_povertySSP2;mean;2050;8.5,-1467558.64108845,29802.4670129013,people_in_povertySSP2,mean,2050,8.5,irkut
people_in_povertySSP2;mean;2070;2.6,-2697947.28892275,138530.16571352,people_in_povertySSP2,mean,2070,2.6,irkut
people_in_povertySSP2;mean;2070;4.5,-2570592.63662499,265884.818011279,people_in_povertySSP2,mean,2070,4.5,irkut
people_in_povertySSP2;mean;2070;6,-2729987.56060696,106489.89402931,people_in_povertySSP2,mean,2070,6,irkut
people_in_povertySSP2;mean;2070;8.5,-2741272.02951917,95205.4251170997,people_in_povertySSP2,mean,2070,8.5,irkut
people_in_povertySSP2;mean;2080;2.6,-3201679.11720697,246918.094249579,people_in_povertySSP2,mean,2080,2.6,irkut
people_in_povertySSP2;mean;2080;4.5,-3152567.21471866,296029.996737883,people_in_povertySSP2,mean,2080,4.5,irkut
people_in_povertySSP2;mean;2080;8.5,-3245396.72885396,203200.482602584,people_in_povertySSP2,mean,2080,8.5,irkut
people_in_povertySSP2;min;2030;2.6,-458858.924985691,85.6904441136867,people_in_povertySSP2,min,2030,2.6,irkut
people_in_povertySSP2;min;2030;4.5,-457640.104043451,1304.51138635335,people_in_povertySSP2,min,2030,4.5,irkut
people_in_povertySSP2;min;2030;8.5,-457356.394854508,1588.2205752962,people_in_povertySSP2,min,2030,8.5,irkut
people_in_povertySSP2;min;2050;2.6,-1716171.86122386,2201.05136215454,people_in_povertySSP2,min,2050,2.6,irkut
people_in_povertySSP2;min;2050;4.5,-1713766.34575024,4606.56683577062,people_in_povertySSP2,min,2050,4.5,irkut
people_in_povertySSP2;min;2050;6,-1713710.25753208,4662.65505393688,people_in_povertySSP2,min,2050,6,irkut
people_in_povertySSP2;min;2050;8.5,-1715993.07707805,2379.83550796611,people_in_povertySSP2,min,2050,8.5,irkut
people_in_povertySSP2;min;2070;2.6,-3248924.76560934,2789.01853485638,people_in_povertySSP2,min,2070,2.6,irkut
people_in_povertySSP2;min;2070;4.5,-3214209.01157768,37504.772566515,people_in_povertySSP2,min,2070,4.5,irkut
people_in_povertySSP2;min;2070;6,-3243941.45587837,7772.32826582668,people_in_povertySSP2,min,2070,6,irkut
people_in_povertySSP2;min;2070;8.5,-3240282.58498126,11431.1991629349,people_in_povertySSP2,min,2070,8.5,irkut
people_in_povertySSP2;min;2080;2.6,-3936149.07221883,16556.6269366439,people_in_povertySSP2,min,2080,2.6,irkut
people_in_povertySSP2;min;2080;4.5,-3929854.81246462,22850.886690856,people_in_povertySSP2,min,2080,4.5,irkut
people_in_povertySSP2;min;2080;8.5,-3947385.03083781,5320.66831766628,people_in_povertySSP2,min,2080,8.5,irkut
people_in_povertySSP3;max;2030;2.6,88708.6464166317,-3827.32838025221,people_in_povertySSP3,max,2030,2.6,irkut
people_in_povertySSP3;max;2030;4.5,51529.8955722935,-41006.0792245904,people_in_povertySSP3,max,2030,4.5,irkut
people_in_povertySSP3;max;2030;8.5,91550.93302544,-985.041771443852,people_in_povertySSP3,max,2030,8.5,irkut
people_in_povertySSP3;max;2050;2.6,22684.1885546055,-122599.20385153,people_in_povertySSP3,max,2050,2.6,irkut
people_in_povertySSP3;max;2050;4.5,36799.9620419418,-108483.430364193,people_in_povertySSP3,max,2050,4.5,irkut
people_in_povertySSP3;max;2050;6,137777.08733143,-7506.30507470539,people_in_povertySSP3,max,2050,6,irkut
people_in_povertySSP3;max;2050;8.5,128203.594318312,-17079.7980878232,people_in_povertySSP3,max,2050,8.5,irkut
people_in_povertySSP3;max;2070;2.6,1773.83062643196,-172157.382883067,people_in_povertySSP3,max,2070,2.6,irkut
people_in_povertySSP3;max;2070;4.5,25385.4143761007,-148545.799133398,people_in_povertySSP3,max,2070,4.5,irkut
people_in_povertySSP3;max;2070;6,155061.010764391,-18870.2027451077,people_in_povertySSP3,max,2070,6,irkut
people_in_povertySSP3;max;2070;8.5,83957.7140159419,-89973.4994935566,people_in_povertySSP3,max,2070,8.5,irkut
people_in_povertySSP3;max;2080;2.6,446.907584138937,-188554.425728882,people_in_povertySSP3,max,2080,2.6,irkut
people_in_povertySSP3;max;2080;4.5,22448.6950925538,-166552.638220467,people_in_povertySSP3,max,2080,4.5,irkut
people_in_povertySSP3;max;2080;8.5,64490.4270958508,-124510.90621717,people_in_povertySSP3,max,2080,8.5,irkut
people_in_povertySSP3;mean;2030;2.6,2014829.15540177,-24003.7729878249,people_in_povertySSP3,mean,2030,2.6,irkut
people_in_povertySSP3;mean;2030;4.5,2003723.20544207,-35109.7229475267,people_in_povertySSP3,mean,2030,4.5,irkut
people_in_povertySSP3;mean;2030;8.5,2009051.88905259,-29781.0393370087,people_in_povertySSP3,mean,2030,8.5,irkut
people_in_povertySSP3;mean;2050;2.6,3188786.9278522,-70619.416805516,people_in_povertySSP3,mean,2050,2.6,irkut
people_in_povertySSP3;mean;2050;4.5,3184065.42901423,-75340.9156434932,people_in_povertySSP3,mean,2050,4.5,irkut
people_in_povertySSP3;mean;2050;6,3199109.59814331,-60296.7465144112,people_in_povertySSP3,mean,2050,6,irkut
people_in_povertySSP3;mean;2050;8.5,3223020.81375322,-36385.5309045008,people_in_povertySSP3,mean,2050,8.5,irkut
people_in_povertySSP3;mean;2070;2.6,3718322.97089953,-154865.086438554,people_in_povertySSP3,mean,2070,2.6,irkut
people_in_povertySSP3;mean;2070;4.5,3514188.05452835,-359000.002809736,people_in_povertySSP3,mean,2070,4.5,irkut
people_in_povertySSP3;mean;2070;6,3771832.76052072,-101355.296817362,people_in_povertySSP3,mean,2070,6,irkut
