year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP1;mean;2070;4.5,-34087.3388895696,43944.3751886441,people_in_povertySSP1,mean,2070,4.5,topografov
people_in_povertySSP1;mean;2070;6,-21205.1464474521,56826.5676307617,people_in_povertySSP1,mean,2070,6,topografov
people_in_povertySSP1;mean;2070;8.5,-9360.02395423591,68671.6901239778,people_in_povertySSP1,mean,2070,8.5,topografov
people_in_povertySSP1;mean;2080;2.6,-49097.1173843336,32287.9932338427,people_in_povertySSP1,mean,2080,2.6,topografov
people_in_povertySSP1;mean;2080;4.5,-27437.1109717836,53947.9996463928,people_in_povertySSP1,mean,2080,4.5,topografov
people_in_povertySSP1;mean;2080;6,-17132.2182686967,64252.8923494797,people_in_povertySSP1,mean,2080,6,topografov
people_in_povertySSP1;mean;2080;8.5,-11258.1484312411,70126.9621869353,people_in_povertySSP1,mean,2080,8.5,topografov
people_in_povertySSP1;min;2030;2.6,-35342.767860118,15589.0895374705,people_in_povertySSP1,min,2030,2.6,topografov
people_in_povertySSP1;min;2030;4.5,-32766.0874280388,18165.7699695497,people_in_povertySSP1,min,2030,4.5,topografov
people_in_povertySSP1;min;2030;6,-36468.6920719854,14463.1653256031,people_in_povertySSP1,min,2030,6,topografov
people_in_povertySSP1;min;2030;8.5,-35008.3172870243,15923.5401105642,people_in_povertySSP1,min,2030,8.5,topografov
people_in_povertySSP1;min;2050;2.6,-53764.4665093137,31222.5807239236,people_in_povertySSP1,min,2050,2.6,topografov
people_in_povertySSP1;min;2050;4.5,-35985.0652836976,49001.9819495397,people_in_povertySSP1,min,2050,4.5,topografov
people_in_povertySSP1;min;2050;6,-56402.7136038517,28584.3336293856,people_in_povertySSP1,min,2050,6,topografov
people_in_povertySSP1;min;2050;8.5,-43907.3746051449,41079.6726280923,people_in_povertySSP1,min,2050,8.5,topografov
people_in_povertySSP1;min;2070;2.6,-68374.1735559641,35642.2058912919,people_in_povertySSP1,min,2070,2.6,topografov
people_in_povertySSP1;min;2070;4.5,-48083.6252760511,55932.7541712049,people_in_povertySSP1,min,2070,4.5,topografov
people_in_povertySSP1;min;2070;6,-43584.1475517007,60432.2318955552,people_in_povertySSP1,min,2070,6,topografov
people_in_povertySSP1;min;2070;8.5,-25330.2772256195,78686.1022216365,people_in_povertySSP1,min,2070,8.5,topografov
people_in_povertySSP1;min;2080;2.6,-71607.1425105614,36889.8126910867,people_in_povertySSP1,min,2080,2.6,topografov
people_in_povertySSP1;min;2080;4.5,-49974.7387345568,58522.2164670913,people_in_povertySSP1,min,2080,4.5,topografov
people_in_povertySSP1;min;2080;6,-39637.524558043,68859.4306436051,people_in_povertySSP1,min,2080,6,topografov
people_in_povertySSP1;min;2080;8.5,-26694.2248549116,81802.7303467364,people_in_povertySSP1,min,2080,8.5,topografov
people_in_povertySSP2;max;2030;2.6,-5767.48201713734,6919.0100862737,people_in_povertySSP2,max,2030,2.6,topografov
people_in_povertySSP2;max;2030;4.5,-3678.67407780872,9007.81802560232,people_in_povertySSP2,max,2030,4.5,topografov
people_in_povertySSP2;max;2030;6,-6106.20104504574,6580.2910583653,people_in_povertySSP2,max,2030,6,topografov
people_in_povertySSP2;max;2030;8.5,-5616.55956063958,7069.93254277146,people_in_povertySSP2,max,2030,8.5,topografov
people_in_povertySSP2;max;2050;2.6,-6101.68720120587,17099.9398793627,people_in_povertySSP2,max,2050,2.6,topografov
people_in_povertySSP2;max;2050;4.5,-3967.88364747923,19233.7434330894,people_in_povertySSP2,max,2050,4.5,topografov
people_in_povertySSP2;max;2050;6,-11566.0682042832,11635.5588762854,people_in_povertySSP2,max,2050,6,topografov
people_in_povertySSP2;max;2050;8.5,-4689.2278347445,18512.3992458241,people_in_povertySSP2,max,2050,8.5,topografov
people_in_povertySSP2;max;2070;2.6,-11102.9322675566,20809.78668493,people_in_povertySSP2,max,2070,2.6,topografov
people_in_povertySSP2;max;2070;4.5,-6046.87703105381,25865.8419214327,people_in_povertySSP2,max,2070,4.5,topografov
people_in_povertySSP2;max;2070;6,-3555.09422176409,28357.6247307224,people_in_povertySSP2,max,2070,6,topografov
people_in_povertySSP2;max;2070;8.5,-1430.52971293852,30482.189239548,people_in_povertySSP2,max,2070,8.5,topografov
people_in_povertySSP2;max;2080;2.6,-12215.0279152104,23448.5470582595,people_in_povertySSP2,max,2080,2.6,topografov
people_in_povertySSP2;max;2080;4.5,-5418.79448431172,30244.7804891582,people_in_povertySSP2,max,2080,4.5,topografov
people_in_povertySSP2;max;2080;6,-3432.97807306799,32230.596900402,people_in_povertySSP2,max,2080,6,topografov
people_in_povertySSP2;max;2080;8.5,-1265.5223875011,34398.0525859688,people_in_povertySSP2,max,2080,8.5,topografov
people_in_povertySSP2;mean;2030;2.6,-12518.212552344,6266.51978092344,people_in_povertySSP2,mean,2030,2.6,topografov
people_in_povertySSP2;mean;2030;4.5,-10414.9683115619,8369.76402170559,people_in_povertySSP2,mean,2030,4.5,topografov
people_in_povertySSP2;mean;2030;6,-12457.8668556079,6326.86547765955,people_in_povertySSP2,mean,2030,6,topografov
people_in_povertySSP2;mean;2030;8.5,-11723.5859733279,7061.14635993959,people_in_povertySSP2,mean,2030,8.5,topografov
people_in_povertySSP2;mean;2050;2.6,-20073.5921275061,14575.9475023058,people_in_povertySSP2,mean,2050,2.6,topografov
people_in_povertySSP2;mean;2050;4.5,-13073.3708025639,21576.1688272481,people_in_povertySSP2,mean,2050,4.5,topografov
people_in_povertySSP2;mean;2050;6,-21661.0042751573,12988.5353546547,people_in_povertySSP2,mean,2050,6,topografov
people_in_povertySSP2;mean;2050;8.5,-16849.9798361057,17799.5597937062,people_in_povertySSP2,mean,2050,8.5,topografov
people_in_povertySSP2;mean;2070;2.6,-28279.0266793536,19705.6971085024,people_in_povertySSP2,mean,2070,2.6,topografov
people_in_povertySSP2;mean;2070;4.5,-21376.0004877029,26608.7233001531,people_in_povertySSP2,mean,2070,4.5,topografov
people_in_povertySSP2;mean;2070;6,-13324.7067677877,34660.0170200683,people_in_povertySSP2,mean,2070,6,topografov
people_in_povertySSP2;mean;2070;8.5,-5826.0489377035,42158.6748501525,people_in_povertySSP2,mean,2070,8.5,topografov
people_in_povertySSP2;mean;2080;2.6,-32847.6250604456,20945.7295876506,people_in_povertySSP2,mean,2080,2.6,topografov
people_in_povertySSP2;mean;2080;4.5,-18490.4497154702,35302.904932626,people_in_povertySSP2,mean,2080,4.5,topografov
people_in_povertySSP2;mean;2080;6,-11583.3054234359,42210.0492246604,people_in_povertySSP2,mean,2080,6,topografov
people_in_povertySSP2;mean;2080;8.5,-7423.42922436626,46369.9254237299,people_in_povertySSP2,mean,2080,8.5,topografov
people_in_povertySSP2;min;2030;2.6,-17468.8840648902,7534.80283493611,people_in_povertySSP2,min,2030,2.6,topografov
people_in_povertySSP2;min;2030;4.5,-16257.971870972,8745.71502885437,people_in_povertySSP2,min,2030,4.5,topografov
people_in_povertySSP2;min;2030;6,-18041.4854656821,6962.20143414419,people_in_povertySSP2,min,2030,6,topografov
people_in_povertySSP2;min;2030;8.5,-17343.9517785559,7659.73512127045,people_in_povertySSP2,min,2030,8.5,topografov
people_in_povertySSP2;min;2050;2.6,-29446.1398975054,16692.1444808099,people_in_povertySSP2,min,2050,2.6,topografov
people_in_povertySSP2;min;2050;4.5,-19952.3357257975,26185.9486525177,people_in_povertySSP2,min,2050,4.5,topografov
people_in_povertySSP2;min;2050;6,-30968.8641769373,15169.4202013779,people_in_povertySSP2,min,2050,6,topografov
people_in_povertySSP2;min;2050;8.5,-24056.7394086096,22081.5449697056,people_in_povertySSP2,min,2050,8.5,topografov
people_in_povertySSP2;min;2070;2.6,-42448.219618004,21460.090098568,people_in_povertySSP2,min,2070,2.6,topografov
people_in_povertySSP2;min;2070;4.5,-29956.9452885976,33951.3644279743,people_in_povertySSP2,min,2070,4.5,topografov
people_in_povertySSP2;min;2070;6,-27121.2993096946,36787.0104068773,people_in_povertySSP2,min,2070,6,topografov
people_in_povertySSP2;min;2070;8.5,-15749.41272238,48158.896994192,people_in_povertySSP2,min,2070,8.5,topografov
people_in_povertySSP2;min;2080;2.6,-47675.8864539738,23988.1790180308,people_in_povertySSP2,min,2080,2.6,topografov
people_in_povertySSP2;min;2080;4.5,-33560.2675748552,38103.7978971494,people_in_povertySSP2,min,2080,4.5,topografov
people_in_povertySSP2;min;2080;6,-26527.9647648186,45136.1007071861,people_in_povertySSP2,min,2080,6,topografov
people_in_povertySSP2;min;2080;8.5,-17907.1831644871,53756.8823075175,people_in_povertySSP2,min,2080,8.5,topografov
people_in_povertySSP3;max;2030;2.6,1526.24444848534,-2017.66233555622,people_in_povertySSP3,max,2030,2.6,topografov
people_in_povertySSP3;max;2030;4.5,958.251335548795,-2585.65544849276,people_in_povertySSP3,max,2030,4.5,topografov
people_in_povertySSP3;max;2030;6,1593.07154192106,-1950.8352421205,people_in_povertySSP3,max,2030,6,topografov
people_in_povertySSP3;max;2030;8.5,1517.17024813354,-2026.73653590801,people_in_povertySSP3,max,2030,8.5,topografov
people_in_povertySSP3;max;2050;2.6,1919.57313982196,-5463.80220747786,people_in_povertySSP3,max,2050,2.6,topografov
people_in_povertySSP3;max;2050;4.5,1318.94208073686,-6064.43326656296,people_in_povertySSP3,max,2050,4.5,topografov
people_in_povertySSP3;max;2050;6,3542.06688289587,-3841.30846440395,people_in_povertySSP3,max,2050,6,topografov
people_in_povertySSP3;max;2050;8.5,1511.44344479906,-5871.93190250075,people_in_povertySSP3,max,2050,8.5,topografov
people_in_povertySSP3;max;2070;2.6,4742.63947139403,-8921.17522640659,people_in_povertySSP3,max,2070,2.6,topografov
people_in_povertySSP3;max;2070;4.5,2829.45739221473,-10834.3573055859,people_in_povertySSP3,max,2070,4.5,topografov
people_in_povertySSP3;max;2070;6,1498.30592823593,-12165.5087695647,people_in_povertySSP3,max,2070,6,topografov
people_in_povertySSP3;max;2070;8.5,433.805062293674,-13230.0096355069,people_in_povertySSP3,max,2070,8.5,topografov
people_in_povertySSP3;max;2080;2.6,6148.29756415813,-11982.2094693601,people_in_povertySSP3,max,2080,2.6,topografov
people_in_povertySSP3;max;2080;4.5,2825.76600658954,-15304.7410269286,people_in_povertySSP3,max,2080,4.5,topografov
people_in_povertySSP3;max;2080;6,1612.77683966698,-16517.7301938512,people_in_povertySSP3,max,2080,6,topografov
people_in_povertySSP3;max;2080;8.5,520.340481085756,-17610.1665524324,people_in_povertySSP3,max,2080,8.5,topografov
people_in_povertySSP3;mean;2030;2.6,3589.62962651134,-2081.15230230627,people_in_povertySSP3,mean,2030,2.6,topografov
