year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
peopleSSP1;mean;2030;6,959978.222222222,-25219.4444444445,peopleSSP1,mean,2030,6,pirital
peopleSSP1;mean;2030;8.5,862402,-122795.666666667,peopleSSP1,mean,2030,8.5,pirital
peopleSSP1;mean;2050;2.6,1327835.55555556,2350.5555555555,peopleSSP1,mean,2050,2.6,pirital
peopleSSP1;mean;2050;6,1332958.22222222,7473.22222222225,peopleSSP1,mean,2050,6,pirital
peopleSSP1;mean;2050;8.5,1335805.22222222,10320.2222222222,peopleSSP1,mean,2050,8.5,pirital
peopleSSP1;mean;2070;2.6,1100803.44444444,2527.22222222225,peopleSSP1,mean,2070,2.6,pirital
peopleSSP1;mean;2070;4.5,1106022.55555556,7746.33333333349,peopleSSP1,mean,2070,4.5,pirital
peopleSSP1;mean;2070;6,1085996.11111111,-12280.1111111112,peopleSSP1,mean,2070,6,pirital
peopleSSP1;mean;2070;8.5,1107227.55555556,8951.33333333326,peopleSSP1,mean,2070,8.5,pirital
peopleSSP1;mean;2080;2.6,836885.111111112,7114.33333333326,peopleSSP1,mean,2080,2.6,pirital
peopleSSP1;mean;2080;4.5,837891.333333334,8120.5555555555,peopleSSP1,mean,2080,4.5,pirital
peopleSSP1;mean;2080;6,834512.111111112,4741.33333333337,peopleSSP1,mean,2080,6,pirital
peopleSSP1;mean;2080;8.5,836194.222222223,6423.4444444445,peopleSSP1,mean,2080,8.5,pirital
peopleSSP1;min;2030;2.6,2011100.55555556,-1063495.66666667,peopleSSP1,min,2030,2.6,pirital
peopleSSP1;min;2030;4.5,3076740.88888889,2144.66666666651,peopleSSP1,min,2030,4.5,pirital
peopleSSP1;min;2030;6,1647316.88888889,-1427279.33333333,peopleSSP1,min,2030,6,pirital
peopleSSP1;min;2030;8.5,1652052.11111111,-1422544.11111111,peopleSSP1,min,2030,8.5,pirital
peopleSSP1;min;2050;2.6,2953105.22222222,-1273761.11111111,peopleSSP1,min,2050,2.6,pirital
peopleSSP1;min;2050;6,2580159.22222222,-1646707.11111111,peopleSSP1,min,2050,6,pirital
peopleSSP1;min;2050;8.5,2712893.44444444,-1513972.88888888,peopleSSP1,min,2050,8.5,pirital
peopleSSP1;min;2070;2.6,2819064.33333333,-804400.666666666,peopleSSP1,min,2070,2.6,pirital
peopleSSP1;min;2070;4.5,2955644.88888889,-667820.111111111,peopleSSP1,min,2070,4.5,pirital
peopleSSP1;min;2070;6,2275814,-1347651,peopleSSP1,min,2070,6,pirital
peopleSSP1;min;2070;8.5,2282249.77777778,-1341215.22222222,peopleSSP1,min,2070,8.5,pirital
peopleSSP1;min;2080;2.6,2183770.55555555,-613788.555555555,peopleSSP1,min,2080,2.6,pirital
peopleSSP1;min;2080;4.5,2629262.44444444,-168296.666666666,peopleSSP1,min,2080,4.5,pirital
peopleSSP1;min;2080;6,1570189,-1227370.11111111,peopleSSP1,min,2080,6,pirital
peopleSSP1;min;2080;8.5,1791827.55555556,-1005731.55555555,peopleSSP1,min,2080,8.5,pirital
peopleSSP2;max;2030;2.6,90810.4444444445,1899.33333333334,peopleSSP2,max,2030,2.6,pirital
peopleSSP2;max;2030;4.5,90869.4444444445,1958.33333333334,peopleSSP2,max,2030,4.5,pirital
peopleSSP2;max;2030;6,90828.4444444445,1917.33333333334,peopleSSP2,max,2030,6,pirital
peopleSSP2;max;2030;8.5,71361.3333333335,-17549.7777777777,peopleSSP2,max,2030,8.5,pirital
peopleSSP2;max;2050;2.6,146343.222222222,3133.33333333334,peopleSSP2,max,2050,2.6,pirital
peopleSSP2;max;2050;6,146343.222222222,3133.33333333334,peopleSSP2,max,2050,6,pirital
peopleSSP2;max;2050;8.5,146343.222222222,3133.33333333334,peopleSSP2,max,2050,8.5,pirital
peopleSSP2;max;2070;2.6,161296.666666667,3428.22222222222,peopleSSP2,max,2070,2.6,pirital
peopleSSP2;max;2070;4.5,161296.666666667,3428.22222222222,peopleSSP2,max,2070,4.5,pirital
peopleSSP2;max;2070;6,161296.666666667,3428.22222222222,peopleSSP2,max,2070,6,pirital
peopleSSP2;max;2070;8.5,161296.666666667,3428.22222222222,peopleSSP2,max,2070,8.5,pirital
peopleSSP2;max;2080;2.6,154691.555555556,3267.11111111112,peopleSSP2,max,2080,2.6,pirital
peopleSSP2;max;2080;4.5,154691.555555556,3267.11111111112,peopleSSP2,max,2080,4.5,pirital
peopleSSP2;max;2080;6,154691.555555556,3267.11111111112,peopleSSP2,max,2080,6,pirital
peopleSSP2;max;2080;8.5,154691.555555556,3267.11111111112,peopleSSP2,max,2080,8.5,pirital
peopleSSP2;mean;2030;2.6,1252776.22222222,-25620.111111111,peopleSSP2,mean,2030,2.6,pirital
peopleSSP2;mean;2030;4.5,1276135.88888889,-2260.4444444445,peopleSSP2,mean,2030,4.5,pirital
peopleSSP2;mean;2030;6,1245853.66666667,-32542.6666666667,peopleSSP2,mean,2030,6,pirital
peopleSSP2;mean;2030;8.5,1126448.77777778,-151947.555555555,peopleSSP2,mean,2030,8.5,pirital
peopleSSP2;mean;2050;2.6,2045119.88888889,135.111111111008,peopleSSP2,mean,2050,2.6,pirital
peopleSSP2;mean;2050;6,2052899,7914.22222222202,peopleSSP2,mean,2050,6,pirital
peopleSSP2;mean;2050;8.5,2060896.22222222,15911.4444444445,peopleSSP2,mean,2050,8.5,pirital
peopleSSP2;mean;2070;2.6,2230733.66666667,-4007.11111111101,peopleSSP2,mean,2070,2.6,pirital
peopleSSP2;mean;2070;4.5,2240941,6200.22222222248,peopleSSP2,mean,2070,4.5,pirital
peopleSSP2;mean;2070;6,2207799,-26941.777777778,peopleSSP2,mean,2070,6,pirital
peopleSSP2;mean;2070;8.5,2251399.88888889,16659.1111111115,peopleSSP2,mean,2070,8.5,pirital
peopleSSP2;mean;2080;2.6,2151434.77777778,15240.111111111,peopleSSP2,mean,2080,2.6,pirital
peopleSSP2;mean;2080;4.5,2143653.55555556,7458.88888888899,peopleSSP2,mean,2080,4.5,pirital
peopleSSP2;mean;2080;6,2138798,2603.33333333349,peopleSSP2,mean,2080,6,pirital
peopleSSP2;mean;2080;8.5,2152774.77777778,16580.111111111,peopleSSP2,mean,2080,8.5,pirital
peopleSSP2;min;2030;2.6,2560366.44444444,-1286185,peopleSSP2,min,2030,2.6,pirital
peopleSSP2;min;2030;4.5,3848640.22222222,2088.77777777752,peopleSSP2,min,2030,4.5,pirital
peopleSSP2;min;2030;6,2123219.88888889,-1723331.55555555,peopleSSP2,min,2030,6,pirital
