year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;mean;2070;4.5,114,-36,clim_down,mean,2070,4.5,paragonimus miyazakii
clim_down;mean;2070;6,176,-43,clim_down,mean,2070,6,paragonimus miyazakii
clim_down;mean;2070;8.5,392,-140,clim_down,mean,2070,8.5,paragonimus miyazakii
clim_down;mean;2080;2.6,143,-1535,clim_down,mean,2080,2.6,paragonimus miyazakii
clim_down;mean;2080;4.5,25,-9,clim_down,mean,2080,4.5,paragonimus miyazakii
clim_down;mean;2080;6,373,-59,clim_down,mean,2080,6,paragonimus miyazakii
clim_down;mean;2080;8.5,329,-142,clim_down,mean,2080,8.5,paragonimus miyazakii
clim_down;min;2030;2.6,390,-33,clim_down,min,2030,2.6,paragonimus miyazakii
clim_down;min;2030;4.5,967,-290,clim_down,min,2030,4.5,paragonimus miyazakii
clim_down;min;2030;6,768,-134,clim_down,min,2030,6,paragonimus miyazakii
clim_down;min;2030;8.5,724,-151,clim_down,min,2030,8.5,paragonimus miyazakii
clim_down;min;2050;2.6,3,0,clim_down,min,2050,2.6,paragonimus miyazakii
clim_down;min;2050;6,57,-30,clim_down,min,2050,6,paragonimus miyazakii
clim_down;min;2050;8.5,140,-18,clim_down,min,2050,8.5,paragonimus miyazakii
clim_down;min;2070;2.6,584,-1194,clim_down,min,2070,2.6,paragonimus miyazakii
clim_down;min;2070;4.5,125,-33,clim_down,min,2070,4.5,paragonimus miyazakii
clim_down;min;2070;6,195,-30,clim_down,min,2070,6,paragonimus miyazakii
clim_down;min;2070;8.5,428,-123,clim_down,min,2070,8.5,paragonimus miyazakii
clim_down;min;2080;2.6,315,-1465,clim_down,min,2080,2.6,paragonimus miyazakii
clim_down;min;2080;4.5,28,-9,clim_down,min,2080,4.5,paragonimus miyazakii
clim_down;min;2080;6,403,-46,clim_down,min,2080,6,paragonimus miyazakii
clim_down;min;2080;8.5,361,-136,clim_down,min,2080,8.5,paragonimus miyazakii
clim_up;max;2030;2.6,646,0,clim_up,max,2030,2.6,paragonimus miyazakii
clim_up;max;2030;4.5,8,0,clim_up,max,2030,4.5,paragonimus miyazakii
clim_up;max;2030;6,142,0,clim_up,max,2030,6,paragonimus miyazakii
clim_up;max;2030;8.5,229,0,clim_up,max,2030,8.5,paragonimus miyazakii
clim_up;max;2050;2.6,1486,0,clim_up,max,2050,2.6,paragonimus miyazakii
clim_up;max;2050;4.5,1721,0,clim_up,max,2050,4.5,paragonimus miyazakii
clim_up;max;2050;6,1492,0,clim_up,max,2050,6,paragonimus miyazakii
clim_up;max;2050;8.5,962,0,clim_up,max,2050,8.5,paragonimus miyazakii
clim_up;max;2070;4.5,1235,0,clim_up,max,2070,4.5,paragonimus miyazakii
clim_up;max;2070;6,1299,0,clim_up,max,2070,6,paragonimus miyazakii
clim_up;max;2070;8.5,586,0,clim_up,max,2070,8.5,paragonimus miyazakii
clim_up;max;2080;4.5,1308,0,clim_up,max,2080,4.5,paragonimus miyazakii
clim_up;max;2080;6,389,0,clim_up,max,2080,6,paragonimus miyazakii
clim_up;max;2080;8.5,919,0,clim_up,max,2080,8.5,paragonimus miyazakii
clim_up;mean;2030;2.6,521,3,clim_up,mean,2030,2.6,paragonimus miyazakii
clim_up;mean;2030;4.5,8,0,clim_up,mean,2030,4.5,paragonimus miyazakii
clim_up;mean;2030;6,116,0,clim_up,mean,2030,6,paragonimus miyazakii
clim_up;mean;2030;8.5,220,0,clim_up,mean,2030,8.5,paragonimus miyazakii
clim_up;mean;2050;2.6,1256,3,clim_up,mean,2050,2.6,paragonimus miyazakii
clim_up;mean;2050;4.5,1485,3,clim_up,mean,2050,4.5,paragonimus miyazakii
clim_up;mean;2050;6,1324,3,clim_up,mean,2050,6,paragonimus miyazakii
clim_up;mean;2050;8.5,815,3,clim_up,mean,2050,8.5,paragonimus miyazakii
clim_up;mean;2070;4.5,1084,3,clim_up,mean,2070,4.5,paragonimus miyazakii
clim_up;mean;2070;6,1117,3,clim_up,mean,2070,6,paragonimus miyazakii
clim_up;mean;2070;8.5,486,3,clim_up,mean,2070,8.5,paragonimus miyazakii
clim_up;mean;2080;4.5,1144,3,clim_up,mean,2080,4.5,paragonimus miyazakii
clim_up;mean;2080;6,306,1,clim_up,mean,2080,6,paragonimus miyazakii
clim_up;mean;2080;8.5,780,3,clim_up,mean,2080,8.5,paragonimus miyazakii
clim_up;min;2030;2.6,566,2,clim_up,min,2030,2.6,paragonimus miyazakii
clim_up;min;2030;4.5,8,0,clim_up,min,2030,4.5,paragonimus miyazakii
clim_up;min;2030;6,123,0,clim_up,min,2030,6,paragonimus miyazakii
clim_up;min;2030;8.5,223,0,clim_up,min,2030,8.5,paragonimus miyazakii
clim_up;min;2050;2.6,1346,2,clim_up,min,2050,2.6,paragonimus miyazakii
clim_up;min;2050;4.5,1578,2,clim_up,min,2050,4.5,paragonimus miyazakii
clim_up;min;2050;6,1398,2,clim_up,min,2050,6,paragonimus miyazakii
clim_up;min;2050;8.5,886,2,clim_up,min,2050,8.5,paragonimus miyazakii
clim_up;min;2070;4.5,1158,2,clim_up,min,2070,4.5,paragonimus miyazakii
clim_up;min;2070;6,1191,2,clim_up,min,2070,6,paragonimus miyazakii
clim_up;min;2070;8.5,532,2,clim_up,min,2070,8.5,paragonimus miyazakii
clim_up;min;2080;4.5,1219,2,clim_up,min,2080,4.5,paragonimus miyazakii
clim_up;min;2080;6,329,0,clim_up,min,2080,6,paragonimus miyazakii
clim_up;min;2080;8.5,846,2,clim_up,min,2080,8.5,paragonimus miyazakii
dummy;max;2030;2.6,1905,-30,dummy,max,2030,2.6,paragonimus miyazakii
dummy;max;2030;4.5,1739,-196,dummy,max,2030,4.5,paragonimus miyazakii
dummy;max;2030;6,1911,-24,dummy,max,2030,6,paragonimus miyazakii
dummy;max;2030;8.5,1855,-80,dummy,max,2030,8.5,paragonimus miyazakii
dummy;max;2050;2.6,1935,0,dummy,max,2050,2.6,paragonimus miyazakii
dummy;max;2050;4.5,1935,0,dummy,max,2050,4.5,paragonimus miyazakii
dummy;max;2050;6,1919,-16,dummy,max,2050,6,paragonimus miyazakii
