year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_up;min;2050;2.6,1854,-449,lu_up,min,2050,2.6,apeu
lu_up;min;2050;4.5,3382,10,lu_up,min,2050,4.5,apeu
lu_up;min;2050;6,4122,-13,lu_up,min,2050,6,apeu
lu_up;min;2050;8.5,4699,-9,lu_up,min,2050,8.5,apeu
lu_up;min;2070;4.5,3407,-178,lu_up,min,2070,4.5,apeu
lu_up;min;2070;6,20385,-4681,lu_up,min,2070,6,apeu
lu_up;min;2070;8.5,4102,-45,lu_up,min,2070,8.5,apeu
lu_up;min;2080;2.6,1939,-931,lu_up,min,2080,2.6,apeu
lu_up;min;2080;4.5,3312,-180,lu_up,min,2080,4.5,apeu
lu_up;min;2080;6,4206,-269,lu_up,min,2080,6,apeu
lu_up;min;2080;8.5,7730,-1838,lu_up,min,2080,8.5,apeu
people_in_povertySSP1;max;2030;2.6,8690.15836977633,-11593.1185213518,people_in_povertySSP1,max,2030,2.6,apeu
people_in_povertySSP1;max;2030;4.5,10655.0676815345,-9628.20920959357,people_in_povertySSP1,max,2030,4.5,apeu
people_in_povertySSP1;max;2030;6,4403.12418128709,-15880.152709841,people_in_povertySSP1,max,2030,6,apeu
people_in_povertySSP1;max;2030;8.5,9435.11126365422,-10848.1656274739,people_in_povertySSP1,max,2030,8.5,apeu
people_in_povertySSP1;max;2050;2.6,4546.63576177788,-24119.8058692486,people_in_povertySSP1,max,2050,2.6,apeu
people_in_povertySSP1;max;2050;4.5,3590.37755355892,-25076.0640774676,people_in_povertySSP1,max,2050,4.5,apeu
people_in_povertySSP1;max;2050;6,3654.15734689679,-25012.2842841297,people_in_povertySSP1,max,2050,6,apeu
people_in_povertySSP1;max;2050;8.5,4818.23789909932,-23848.2037319272,people_in_povertySSP1,max,2050,8.5,apeu
people_in_povertySSP1;max;2070;2.6,3075.06463982419,-22247.1077189726,people_in_povertySSP1,max,2070,2.6,apeu
people_in_povertySSP1;max;2070;4.5,-289.717048228573,-25611.8894070254,people_in_povertySSP1,max,2070,4.5,apeu
people_in_povertySSP1;max;2070;6,1310.17241787101,-24011.9999409258,people_in_povertySSP1,max,2070,6,apeu
people_in_povertySSP1;max;2070;8.5,1691.20296926249,-23630.9693895343,people_in_povertySSP1,max,2070,8.5,apeu
people_in_povertySSP1;max;2080;2.6,1746.81046985654,-17622.6210864058,people_in_povertySSP1,max,2080,2.6,apeu
people_in_povertySSP1;max;2080;4.5,22.2936767838244,-19347.1378794785,people_in_povertySSP1,max,2080,4.5,apeu
people_in_povertySSP1;max;2080;6,516.478904514129,-18852.9526517482,people_in_povertySSP1,max,2080,6,apeu
