year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
dummy;min;2080;6,763947,3906,dummy,min,2080,6,penicillium marneffi
dummy;min;2080;8.5,762147,2106,dummy,min,2080,8.5,penicillium marneffi
lu_down;max;2030;2.6,57874,-3240,lu_down,max,2030,2.6,penicillium marneffi
lu_down;max;2030;4.5,84757,-4231,lu_down,max,2030,4.5,penicillium marneffi
lu_down;max;2030;6,186467,-3578,lu_down,max,2030,6,penicillium marneffi
lu_down;max;2030;8.5,95686,685,lu_down,max,2030,8.5,penicillium marneffi
lu_down;max;2050;2.6,204892,-62,lu_down,max,2050,2.6,penicillium marneffi
lu_down;max;2050;4.5,239344,1732,lu_down,max,2050,4.5,penicillium marneffi
lu_down;max;2050;6,141005,-194,lu_down,max,2050,6,penicillium marneffi
lu_down;max;2050;8.5,161502,878,lu_down,max,2050,8.5,penicillium marneffi
lu_down;max;2070;2.6,233182,878,lu_down,max,2070,2.6,penicillium marneffi
lu_down;max;2070;4.5,284292,2625,lu_down,max,2070,4.5,penicillium marneffi
lu_down;max;2070;6,178510,-2449,lu_down,max,2070,6,penicillium marneffi
lu_down;max;2070;8.5,200890,1284,lu_down,max,2070,8.5,penicillium marneffi
lu_down;max;2080;2.6,195321,-5440,lu_down,max,2080,2.6,penicillium marneffi
lu_down;max;2080;4.5,294657,1472,lu_down,max,2080,4.5,penicillium marneffi
lu_down;max;2080;6,267006,1305,lu_down,max,2080,6,penicillium marneffi
lu_down;max;2080;8.5,215586,1200,lu_down,max,2080,8.5,penicillium marneffi
lu_down;mean;2030;2.6,76581,115,lu_down,mean,2030,2.6,penicillium marneffi
lu_down;mean;2030;4.5,98718,56,lu_down,mean,2030,4.5,penicillium marneffi
lu_down;mean;2030;6,231109,-1101,lu_down,mean,2030,6,penicillium marneffi
lu_down;mean;2030;8.5,110536,204,lu_down,mean,2030,8.5,penicillium marneffi
lu_down;mean;2050;2.6,250572,-233,lu_down,mean,2050,2.6,penicillium marneffi
lu_down;mean;2050;4.5,280312,489,lu_down,mean,2050,4.5,penicillium marneffi
lu_down;mean;2050;6,155866,55,lu_down,mean,2050,6,penicillium marneffi
lu_down;mean;2050;8.5,190778,329,lu_down,mean,2050,8.5,penicillium marneffi
lu_down;mean;2070;2.6,286950,166,lu_down,mean,2070,2.6,penicillium marneffi
lu_down;mean;2070;4.5,336461,757,lu_down,mean,2070,4.5,penicillium marneffi
lu_down;mean;2070;6,201771,-155,lu_down,mean,2070,6,penicillium marneffi
lu_down;mean;2070;8.5,239677,379,lu_down,mean,2070,8.5,penicillium marneffi
lu_down;mean;2080;2.6,249611,-617,lu_down,mean,2080,2.6,penicillium marneffi
lu_down;mean;2080;4.5,351922,793,lu_down,mean,2080,4.5,penicillium marneffi
lu_down;mean;2080;6,311406,539,lu_down,mean,2080,6,penicillium marneffi
lu_down;mean;2080;8.5,257405,389,lu_down,mean,2080,8.5,penicillium marneffi
lu_down;min;2030;2.6,155165,229,lu_down,min,2030,2.6,penicillium marneffi
lu_down;min;2030;4.5,183546,-327,lu_down,min,2030,4.5,penicillium marneffi
lu_down;min;2030;6,305941,-40,lu_down,min,2030,6,penicillium marneffi
lu_down;min;2030;8.5,149740,-647,lu_down,min,2030,8.5,penicillium marneffi
lu_down;min;2050;2.6,373637,-4210,lu_down,min,2050,2.6,penicillium marneffi
lu_down;min;2050;4.5,396602,-1200,lu_down,min,2050,4.5,penicillium marneffi
lu_down;min;2050;6,175910,-643,lu_down,min,2050,6,penicillium marneffi
lu_down;min;2050;8.5,257938,-739,lu_down,min,2050,8.5,penicillium marneffi
lu_down;min;2070;2.6,422421,-6603,lu_down,min,2070,2.6,penicillium marneffi
lu_down;min;2070;4.5,478262,-2607,lu_down,min,2070,4.5,penicillium marneffi
