Pathogen,PathogenTaxID,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,HostClass,HostFamily,HostOrder,DetectionMethod,MainSource,PathogenType,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids
orthoflavivirus japonicum,11072,Japanese encephalitis,9606,homo sapiens,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,Not specified,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,676774,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9606,homo sapiens,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,676866,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9606,homo sapiens,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,676763,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9606,homo sapiens,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,676765,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,9606,homo sapiens,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,677114,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9541,macaca fascicularis,flasuviricetes,amarillovirales,flaviviridae,mammalia,cercopithecidae,primates,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,760843,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9544,macaca mulatta,flasuviricetes,amarillovirales,flaviviridae,mammalia,cercopithecidae,primates,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,762275,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9552,macaca sinica,flasuviricetes,amarillovirales,flaviviridae,mammalia,cercopithecidae,primates,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,763150,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,8838,mareca penelope,flasuviricetes,amarillovirales,flaviviridae,aves,anatidae,anseriformes,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,764400,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,10036,mesocricetus auratus,flasuviricetes,amarillovirales,flaviviridae,mammalia,cricetidae,rodentia,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,769309,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,187007,miniopterus fuliginosus,flasuviricetes,amarillovirales,flaviviridae,mammalia,miniopteridae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,770222,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,187007,miniopterus fuliginosus,flasuviricetes,amarillovirales,flaviviridae,mammalia,miniopteridae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,770223,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9433,miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,mammalia,miniopteridae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,770875,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9433,miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,mammalia,miniopteridae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,770872,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,9433,miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,mammalia,miniopteridae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,770876,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,772000,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,771997,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,772002,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,187017,murina leucogaster,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,772017,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,10090,mus musculus,flasuviricetes,amarillovirales,flaviviridae,mammalia,muridae,rodentia,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,774030,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,187014,myotis macrodactylus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,777189,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,109479,myotis mystacinus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,777281,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,203696,myotis pilosus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,777604,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,203696,myotis pilosus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,777605,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,35670,naja naja,flasuviricetes,amarillovirales,flaviviridae,lepidosauria,elapidae,squamata,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,777941,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,34880,nyctereutes procyonoides,flasuviricetes,amarillovirales,flaviviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,780066,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,8901,nycticorax nycticorax,flasuviricetes,amarillovirales,flaviviridae,aves,ardeidae,pelecaniformes,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,780233,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,126871,oceanodroma castro,flasuviricetes,amarillovirales,flaviviridae,aves,,procellariiformes,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,780372,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,74369,oocatochus rufodorsatus,flasuviricetes,amarillovirales,flaviviridae,lepidosauria,colubridae,squamata,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,783129,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9940,ovis aries,flasuviricetes,amarillovirales,flaviviridae,mammalia,bovidae,artiodactyla,Not specified,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,789247,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,9940,ovis aries,flasuviricetes,amarillovirales,flaviviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,789257,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,13735,pelodiscus sinensis,flasuviricetes,amarillovirales,flaviviridae,,trionychidae,testudines,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,793855,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,9720,phoca vitulina,flasuviricetes,amarillovirales,flaviviridae,mammalia,phocidae,carnivora,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,795220,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,105295,pipistrellus abramus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,796182,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,61862,plecotus auritus,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,796683,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,391659,plestiodon latiscutatus,flasuviricetes,amarillovirales,flaviviridae,lepidosauria,scincidae,squamata,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,796711,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9600,pongo pygmaeus,flasuviricetes,amarillovirales,flaviviridae,mammalia,hominidae,primates,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,797132,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9654,procyon lotor,flasuviricetes,amarillovirales,flaviviridae,mammalia,procyonidae,carnivora,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,798371,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9402,pteropus alecto,flasuviricetes,amarillovirales,flaviviridae,mammalia,pteropodidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,799458,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,94117,pteropus scapulatus,flasuviricetes,amarillovirales,flaviviridae,mammalia,pteropodidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,800015,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,59477,rhinolophus affinis,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,804880,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,59477,rhinolophus affinis,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,804879,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,59477,rhinolophus affinis,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,804881,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,196296,rhinolophus cornutus,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,805120,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,59479,rhinolophus ferrumequinum,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,805420,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,196889,rhinolophus macrotis,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,805609,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,159858,rhinolophus pusillus,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,805893,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,89398,rhinolophus rouxii,flasuviricetes,amarillovirales,flaviviridae,mammalia,rhinolophidae,chiroptera,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,805972,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9408,rousettus leschenaultii,flasuviricetes,amarillovirales,flaviviridae,mammalia,pteropodidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,807619,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,9408,rousettus leschenaultii,flasuviricetes,amarillovirales,flaviviridae,mammalia,pteropodidae,chiroptera,Isolation/Observation,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,807618,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,9408,rousettus leschenaultii,flasuviricetes,amarillovirales,flaviviridae,mammalia,pteropodidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,807626,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,153297,scotophilus kuhlii,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,810600,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,153297,scotophilus kuhlii,flasuviricetes,amarillovirales,flaviviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,810602,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,11072,Japanese encephalitis,56278,sibirionetta formosa,flasuviricetes,amarillovirales,flaviviridae,aves,anatidae,anseriformes,Antibodies,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,811048,FALSE,orthoflavivirus japonicum,11072; 3048158
orthoflavivirus japonicum,3048158,Japanese encephalitis,8801,struthio camelus,flasuviricetes,amarillovirales,flaviviridae,aves,struthionidae,struthioniformes,PCR/Sequencing,VIRION,virus,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,814217,FALSE,orthoflavivirus japonicum,11072; 3048158
