Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,Host_raw,host_name_cleaning_method,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids,host_count_for_analysis_unit,all_method_host_count_for_analysis_unit,host_count_flag,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,EID2,677194,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,677190,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,3048170,,Alkhumra hemorrhagic fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,GenBank,677187,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,763120,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,763119,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,3048170,,Alkhumra hemorrhagic fever,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,GenBank,763117,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9433,Miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MINIOPTERIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,miniopterus schreibersii,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,770877,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,27681,mus booduga,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,muridae,rodentia,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,mus booduga,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,772034,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,3048170,,Alkhumra hemorrhagic fever,10090,Mus musculus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; model_or_lab_host_flag,VIRION,virus,,,mus musculus,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,GenBank,774031,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,3150401,psilopogon zeylanicus,flasuviricetes,amarillovirales,flaviviridae,,,aves,megalaimidae,piciformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,psilopogon zeylanicus,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,798794,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,10117,Rattus rattus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,rattus rattus,source_name,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,803882,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,10117,Rattus rattus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; model_or_lab_host_flag,VIRION,virus,,,rattus rattus,source_name,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,803883,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,89398,rhinolophus rouxii,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,rhinolophidae,chiroptera,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review,VIRION,virus,,,rhinolophus rouxii,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,805974,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,1149666,rhopocichla atriceps,flasuviricetes,amarillovirales,flaviviridae,,,aves,timaliidae,passeriformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,rhopocichla atriceps,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,806886,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9408,Rousettus leschenaultii,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,rousettus leschenaultii,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,807627,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,88029,Semnopithecus entellus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review,VIRION,virus,,,semnopithecus entellus,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,810830,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,3048170,,Alkhumra hemorrhagic fever,88029,Semnopithecus entellus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review,VIRION,virus,,,semnopithecus entellus,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,GenBank,810828,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9378,Suncus murinus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,SORICIDAE,EULIPOTYPHLA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,suncus murinus,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,814566,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,9378,Suncus murinus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,SORICIDAE,EULIPOTYPHLA,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review,VIRION,virus,,,suncus murinus,source_taxid_host,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,814568,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,186471,tatera indica,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,muridae,rodentia,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,tatera indica,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,871341,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,316102,tephrodornis virgatus,flasuviricetes,amarillovirales,flaviviridae,,,aves,prionopidae,passeriformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,tephrodornis virgatus,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,871358,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,54180,trachypithecus francoisi,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,cercopithecidae,primates,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,trachypithecus francoisi,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,871768,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,1118849,treron pompadora,flasuviricetes,amarillovirales,flaviviridae,,,aves,columbidae,columbiformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,treron pompadora,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,Shaw,871933,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Alkhumra hemorrhagic fever,2028311,vandeleuria oleracea,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,muridae,rodentia,Isolation/Observation,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review,VIRION,virus,,,vandeleuria oleracea,source_name_fallback,master_81,81,Alkhurma,Alkhumra hemorrhagic fever virus,shared_species_proxy_review,FALSE,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,taxid,HP3,873907,FALSE,orthoflavivirus kyasanurense,3048170; 33743,0,0,not_default_clean,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,187108,chalcophaps indica,flasuviricetes,amarillovirales,flaviviridae,,,aves,columbidae,columbiformes,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,chalcophaps indica,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,75340,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9400,cynopterus sphinx,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,pteropodidae,chiroptera,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,cynopterus sphinx,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,81571,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9400,cynopterus sphinx,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,pteropodidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,cynopterus sphinx,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,81570,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,58065,Eonycteris spelaea,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,eonycteris spelaea,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,85074,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,64681,funambulus pennantii,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,sciuridae,rodentia,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,funambulus pennantii,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,98093,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,2505936,funambulus tristriatus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,sciuridae,rodentia,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,funambulus tristriatus,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,98094,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,121585,golunda ellioti,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,muridae,rodentia,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,golunda ellioti,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,123419,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,867828,hipposideros lankadiva,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hipposideridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros lankadiva,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125347,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,394056,hipposideros speoris,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hipposideridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros speoris,source_name_fallback,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125959,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Not specified,FALSE,FALSE,detection_method=Not specified; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,677192,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,677194,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Isolation/Observation,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,677190,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,3048170,,Kyasanur Forest disease,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,677187,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Isolation/Observation,TRUE,TRUE,model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,763120,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,33743,,Kyasanur Forest disease,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,763119,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus kyasanurense,3048170,,Kyasanur Forest disease,9548,Macaca radiata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,model_or_lab_host_flag,VIRION,virus,,,macaca radiata,source_taxid_host,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,763117,FALSE,orthoflavivirus kyasanurense,3048170; 33743,9,25,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
