disease_name,species_name,tax_id,species_role,disease_has_vector_rows,in_current_role_review_scope,in_gibb_etal,in_empres_i,priority_prototype_status,source_pathogens,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_group,vector_taxon_rank,vector_join_key,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,best_evidence_level,best_evidence_basis,vector_record_sources,bites_humans,bites_humans_basis,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,taxonomy_caution
Chikungunya fever,chlorocebus pygerythrus,60710,host,TRUE,TRUE,TRUE,FALSE,both,Alphavirus chikungunya,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Chikungunya fever,eulemur fulvus,13515,host,TRUE,TRUE,TRUE,FALSE,both,Alphavirus chikungunya,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Chikungunya fever,galago senegalensis,9465,host,TRUE,TRUE,TRUE,FALSE,both,Alphavirus chikungunya,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,amblyomma lepidum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,amblyomma lepidum,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,,FALSE
Crimean-Congo hemorrhagic fever,amblyomma variegatum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,amblyomma variegatum,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,,,,FALSE
Crimean-Congo hemorrhagic fever,dermacentor marginatus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,dermacentor marginatus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,limited_or_indirect_support,FALSE
Crimean-Congo hemorrhagic fever,dermacentor niveus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,dermacentor niveus,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,dermacentor nuttalli,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,dermacentor nuttalli,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,candidate_vector,,FALSE
Crimean-Congo hemorrhagic fever,haemaphysalis concinna,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,haemaphysalis concinna,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,haemaphysalis inermis,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,haemaphysalis inermis,,,,,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,haemaphysalis parva,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,haemaphysalis parva,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,haemaphysalis punctata,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,haemaphysalis punctata,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,haemaphysalis sulcata,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,haemaphysalis sulcata,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma aegyptium,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma aegyptium,,,,,TRUE,TRUE,TRUE,confirmed,review,EFSA; lit_review,TRUE,on_host_occurrence,competent,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,hyalomma anatolicum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma anatolicum,main_vector,medium,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,review,EFSA; lit_review,TRUE,on_host_occurrence,competent,,,candidate_vector|primary_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma asiaticum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma asiaticum,,,,,TRUE,FALSE,TRUE,confirmed,review,EFSA; lit_review,,,competent,,,primary_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma asiaticum kozlovi,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,infraspecific,hyalomma asiaticum kozlovi,,,,,TRUE,FALSE,FALSE,confirmed,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma detritum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma detritum,,,,,TRUE,FALSE,FALSE,confirmed,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma dromedarii,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma dromedarii,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,,candidate_vector|primary_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,hyalomma excavatum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma excavatum,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,,candidate_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma impeltatum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma impeltatum,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,yes,,primary_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma impressum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma impressum,,,,,TRUE,TRUE,FALSE,probable,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma isaaci,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma isaaci,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma lusitanicum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma lusitanicum,enzootic_maintenance_vector,medium,TRUE,draft_source_backed,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma marginatum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma marginatum,main_vector,high,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,review,EFSA; lit_review,TRUE,on_host_occurrence,competent,,,primary_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma nitidum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma nitidum,,,,,TRUE,FALSE,FALSE,probable,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma onatoli,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma onatoli,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,spelling_or_ocr_issue,TRUE
Crimean-Congo hemorrhagic fever,hyalomma rufipes,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma rufipes,main_vector,medium,TRUE,draft_source_backed,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,mixed,,primary_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,hyalomma schulzei,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma schulzei,,,,,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,,,,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma scupense,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma scupense,,,,,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,,FALSE
Crimean-Congo hemorrhagic fever,hyalomma spp,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,genus_only,hyalomma spp,principal_vector_genus,high,TRUE,draft_source_backed,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,,,primary_vector,taxon_level_not_specific,FALSE
Crimean-Congo hemorrhagic fever,hyalomma truncatum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma truncatum,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,yes,,primary_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,hyalomma turanicum,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,hyalomma turanicum,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,,primary_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,ixodes ricinus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,ixodes ricinus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,limited_or_indirect_support,FALSE
Crimean-Congo hemorrhagic fever,ornithodoros lahorensis,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,ornithodoros lahorensis,,,,,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus annulatus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus annulatus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus appendiculatus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus appendiculatus,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus boophilus annulatus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,infraspecific,rhipicephalus boophilus annulatus,,,,,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus boophilus decoloratus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,infraspecific,rhipicephalus boophilus decoloratus,,,,,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus bursa,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus bursa,,,,,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,yes,candidate_vector,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus decoloratus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus decoloratus,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus evertsi,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus evertsi,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,no,,,field_detection_only,TRUE
Crimean-Congo hemorrhagic fever,rhipicephalus evertsi evertsi,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,infraspecific,rhipicephalus evertsi evertsi,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus geigyi,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus geigyi,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus guilhoni,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus guilhoni,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus microplus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus microplus,,,,,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus pulchellus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus pulchellus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus pumilio,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus pumilio,,,,,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus rossicus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus rossicus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus sanguineus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus sanguineus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,mixed,mixed,mixed,,field_detection_only|mixed_or_debated_evidence,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus spp,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,genus_only,rhipicephalus spp,,,,,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,rhipicephalus turanicus,,vector,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,,,,,,tick,species,rhipicephalus turanicus,,,,,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,field_detection_only,FALSE
Crimean-Congo hemorrhagic fever,Antidorcas marsupialis,59523,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Atelerix albiventris,9368,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,eulipotyphla,erinaceidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Bos taurus,9913,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Bubalus bubalis,89462,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Camelus bactrianus,9837,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Camelus dromedarius,9838,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,camelidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Canis lupus,9612,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,carnivora,canidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Capra hircus,9925,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Capricornis milneedwardsii,1073286,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Ceratotherium simum,9807,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,perissodactyla,rhinocerotidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Equus asinus,9793,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,perissodactyla,equidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Equus caballus,9796,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,perissodactyla,equidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Homo sapiens,9606,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Isolation/Observation; Not specified; PCR/Sequencing,incidental_host,high,FALSE,draft_source_backed,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Lepus europaeus,9983,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,lagomorpha,leporidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Lycaon pictus,9622,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,carnivora,canidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Mus musculus,10090,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Numida meleagris,8996,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,aves,galliformes,numididae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Nyctalus noctula,51300,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,chiroptera,vespertilionidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Ovis aries,9940,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Antibodies; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Rattus norvegicus,10116,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Rattus rattus,10117,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Struthio camelus,8801,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,aves,struthioniformes,struthionidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Suricata suricatta,37032,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,carnivora,herpestidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Syncerus caffer,9970,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,artiodactyla,bovidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Testudo graeca,86975,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,reptilia,testudines,testudinidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,Vulpes vulpes,9627,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,mammalia,carnivora,canidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,aepyceros melampus,9897,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,alcelaphus buselaphus,59517,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,damaliscus pygargus,9931,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,diceros bicornis,9805,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,equus quagga,89252,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,gerbilliscus brantsii,410299,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,gerbilliscus leucogaster,410302,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,giraffa camelopardalis,9894,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hemiechinus auritus,217708,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hippotragus niger,37189,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,hystrix africaeaustralis,10138,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Crimean-Congo hemorrhagic fever,kobus ellipsiprymnus,9962,host,TRUE,TRUE,TRUE,TRUE,both,Orthonairovirus haemorrhagiae,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
