Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,modelling_scope_status,modelling_scope_reason,Host_raw,host_name_cleaning_method,source_database,source_assoc_id,source_host_flag_id,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint,host_network_source,source_table,possible_cross_source_duplicate_flag,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,match_review_flag,shared_species_proxy_flag,match_review_notes,host_count_for_analysis_unit,host_count_flag
orthoflavivirus murrayense,3048215,,Murray Valley encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,TRUE,narrow_host_list_review; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,homo sapiens,source_taxid_host,GenBank,677307,FALSE,TRUE,species_like,TRUE,TRUE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,9317,macropus giganteus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,macropodidae,diprotodontia,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,macropus giganteus,source_name_fallback,HP3,763358,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,146618,microcarbo melanoleucos,flasuviricetes,amarillovirales,flaviviridae,,,aves,phalacrocoracidae,suliformes,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,microcarbo melanoleucos,source_name_fallback,Shaw,769390,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,9313,notamacropus agilis,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,macropodidae,diprotodontia,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,notamacropus agilis,source_name_fallback,HP3,779453,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,585469,nycticorax caledonicus,flasuviricetes,amarillovirales,flaviviridae,,,aves,ardeidae,pelecaniformes,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,nycticorax caledonicus,source_name_fallback,Shaw,780214,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,9209,Phalacrocorax carbo,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,PHALACROCORACIDAE,SULIFORMES,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,phalacrocorax carbo,source_taxid_host,Shaw,794806,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,9210,phalacrocorax sulcirostris,flasuviricetes,amarillovirales,flaviviridae,,,aves,phalacrocoracidae,suliformes,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,phalacrocorax sulcirostris,source_name_fallback,Shaw,794820,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,9402,Pteropus alecto,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,pteropus alecto,source_taxid_host,HP3,799460,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,94117,pteropus scapulatus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,pteropodidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,pteropus scapulatus,source_name_fallback,HP3,800017,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,342690,tachybaptus novaehollandiae,flasuviricetes,amarillovirales,flaviviridae,,,aves,podicipedidae,podicipediformes,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,tachybaptus novaehollandiae,source_name_fallback,Shaw,870342,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,100858,Threskiornis aethiopicus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,THRESKIORNITHIDAE,PELECANIFORMES,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,threskiornis aethiopicus,source_taxid_host,Shaw,871613,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus murrayense,11079,,Murray Valley encephalitis,2720890,vespadelus pumilus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies; narrow_host_list_review,VIRION,virus,,,include,Included in current default modelling scope after transmission-rule review.,vespadelus pumilus,source_name_fallback,HP3,873974,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis virus,default_clean,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,3,very_narrow
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,84791,amblycercus holosericeus,flasuviricetes,amarillovirales,flaviviridae,,,aves,icteridae,passeriformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,amblycercus holosericeus,source_name_fallback,Shaw,17500,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,148021,anoura geoffroyi,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,phyllostomidae,chiroptera,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,anoura geoffroyi,source_name_fallback,HP3,26655,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,40224,artibeus cinereus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,phyllostomidae,chiroptera,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,artibeus cinereus,source_name_fallback,HP3,30946,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,9417,Artibeus jamaicensis,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,artibeus jamaicensis,source_taxid_host,HP3,31011,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,27634,Artibeus lituratus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,artibeus lituratus,source_taxid_host,HP3,31233,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,9483,Callithrix jacchus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,callithrix jacchus,source_taxid_host,Shaw,57664,FALSE,TRUE,species_like,FALSE,TRUE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,57378,Callithrix penicillata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,callithrix penicillata,source_taxid_host,Shaw,57739,FALSE,TRUE,species_like,FALSE,TRUE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,40233,Carollia perspicillata,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,carollia perspicillata,source_taxid_host,HP3,73631,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,3052466,,Rocio virus encephalitis,9517,Cebus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,cebidae,primates,PCR/Sequencing,TRUE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; host_taxonomy_flag=unresolved_sp,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,cebus sp.,source_taxid_host,GenBank,74049,FALSE,FALSE,unresolved_sp,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,504887,columbina talpacoti,flasuviricetes,amarillovirales,flaviviridae,,,aves,columbidae,columbiformes,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,columbina talpacoti,source_name_fallback,Shaw,78060,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
orthoflavivirus ilheusense,59563,,Rocio virus encephalitis,9430,Desmodus rotundus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,not_default_host_query; host_query_bucket=shared_species_proxy_review; shared_species_proxy; match_review; detection_method=Antibodies,VIRION,virus,,,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,desmodus rotundus,source_taxid_host,HP3,83058,FALSE,TRUE,species_like,FALSE,FALSE,FALSE,master,master_pathogen_host_species_clean.csv,FALSE,master_92,92,Rocio,Rocio virus,shared_species_proxy_review,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,0,not_default_clean
