source_dataset,analysis_unit_id,readiness_disease_name,disease_name,species_role,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_detection_tier,host_direct_detection_supported,host_role_assignment,host_role_confidence,host_role_assignment_status,host_role_needs_manual_review,modelling_role_proxy,modelling_role_proxy_basis,modelling_role_proxy_confidence,modelling_role_proxy_rule_id,modelling_role_proxy_needs_review,host_role_bucket,host_role_evidence_basis,host_role_weight,role_proxy_applied,group_proxy_applied,vector_group,vector_taxon_rank,vector_join_key,best_evidence_level,best_evidence_basis,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,bites_humans,bites_humans_known,bites_humans_true,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,taxonomy_ok,sdm_needed_for_disease,sdm_available,sdm_species,model_quality_raw,model_quality_tier,model_quality_weight,retained_models,min_boyce,max_boyce,min_test_auc,max_test_auc,min_max_tss,max_max_tss,profile_broad,profile_supported,profile_strong,profile_strict,profile_group_proxy,biological_evidence_tier,no_spatial_layer,missingness_reason,tier_rule_id
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma anatolicum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma anatolicum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,candidate_vector|primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma asiaticum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma asiaticum,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma asiaticum kozlovi,,,,,,,,,,,,,,,,,,,,,,tick,infraspecific,hyalomma asiaticum kozlovi,confirmed,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma detritum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma detritum,confirmed,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma dromedarii,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma dromedarii,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,candidate_vector|primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma excavatum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma excavatum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma impeltatum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma impeltatum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma impressum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma impressum,probable,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma isaaci,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma isaaci,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma lusitanicum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma lusitanicum,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma marginatum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma marginatum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma nitidum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma nitidum,probable,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma onatoli,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma onatoli,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,FALSE,yes,FALSE,,,no_sdm,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,excluded,TRUE,taxonomy_caution; tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma rufipes,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma rufipes,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,mixed,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma schulzei,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma schulzei,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma scupense,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma scupense,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma spp,,,,,,,,,,,,,,,,,,,,,,tick,genus_only,hyalomma spp,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma truncatum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma truncatum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,hyalomma turanicum,,,,,,,,,,,,,,,,,,,,,,tick,species,hyalomma turanicum,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,ixodes ricinus,,,,,,,,,,,,,,,,,,,,,,tick,species,ixodes ricinus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,ornithodoros lahorensis,,,,,,,,,,,,,,,,,,,,,,tick,species,ornithodoros lahorensis,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,,broad,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus annulatus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus annulatus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus appendiculatus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus appendiculatus,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus boophilus annulatus,,,,,,,,,,,,,,,,,,,,,,tick,infraspecific,rhipicephalus boophilus annulatus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,,broad,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus boophilus decoloratus,,,,,,,,,,,,,,,,,,,,,,tick,infraspecific,rhipicephalus boophilus decoloratus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,,broad,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus bursa,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus bursa,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,yes,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus decoloratus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus decoloratus,candidate,review,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus evertsi,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus evertsi,candidate,review,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,unclear,no,,,FALSE,yes,FALSE,,,no_sdm,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,excluded,TRUE,taxonomy_caution; tax_id_missing; vector_role_hint_blank; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus evertsi evertsi,,,,,,,,,,,,,,,,,,,,,,tick,infraspecific,rhipicephalus evertsi evertsi,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus geigyi,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus geigyi,candidate,review,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus guilhoni,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus guilhoni,candidate,review,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus microplus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus microplus,candidate,review,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus pulchellus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus pulchellus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus pumilio,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus pumilio,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus rossicus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus rossicus,candidate,review,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus sanguineus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus sanguineus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,mixed,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; vector_role_hint_blank; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus spp,,,,,,,,,,,,,,,,,,,,,,tick,genus_only,rhipicephalus spp,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,,broad,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,vector,rhipicephalus turanicus,,,,,,,,,,,,,,,,,,,,,,tick,species,rhipicephalus turanicus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes aegypti,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes aegypti,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,yes,primary_vector|urban_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes albopictus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes albopictus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,yes,primary_vector|secondary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes cretinus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes cretinus,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes furcifer,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes furcifer,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,mixed,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes hensilli,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes hensilli,weak,field+lab,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,,broad,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes japonicus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes japonicus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes luteocephalus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes luteocephalus,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,mixed,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes malayensis,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes malayensis,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes mediovittatus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes mediovittatus,probable,lab,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,mixed,yes,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes niveus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes niveus,probable,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,secondary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes polynesiensis,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes polynesiensis,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,primary_vector|secondary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,FALSE,,strong,TRUE,tax_id_missing; bites_humans_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes pseudoscutellaris,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes pseudoscutellaris,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes scutellaris,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes scutellaris,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,candidate_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; bites_humans_unknown; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes taylori,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes taylori,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,aedes vittatus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,aedes vittatus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,,,primary_vector,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,TRUE,TRUE,,strict,TRUE,tax_id_missing; transmission_demonstrated_unknown; natural_infection_unknown; no_sdm,vector_v0_1
repo_pilot,master_2,Dengue,Dengue,vector,culex quinquefasciatus,,,,,,,,,,,,,,,,,,,,,,mosquito,species,culex quinquefasciatus,weak,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_competent,,yes,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,,supported,TRUE,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; no_sdm,vector_v0_1
