analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,species_role,sdm_needed_for_disease,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,sdm_available,sdm_species
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bubalus bubalis,89462,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Bubalus bubalis
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bubo bubo,30461,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bubo scandiacus,371907,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bubo virginianus,56268,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bubulcus ibis,110668,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bucephala albeola,279934,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Bucephala clangula,107022,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Burhinus grallarius,585466,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Butastur indicus,335207,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo buteo,30397,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo jamaicensis,56263,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo japonicus,224669,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo lagopus,115229,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo lineatus,223475,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo platypterus,218281,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo regalis,223441,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo rufofuscus,223437,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteo swainsoni,156757,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Buteogallus urubitinga,223497,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Butorides striata,433628,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Butorides virescens,110671,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Caiman latirostris,190476,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cairina moschata,8855,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris acuminata,192723,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris alba,279936,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris alpina,8919,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris canutus,227173,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris fuscicollis,279940,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris mauri,279941,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris minutilla,279935,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris pusilla,279961,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Calidris ruficollis,272047,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Callonetta leucophrys,75871,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Camelus bactrianus,9837,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Camelus bactrianus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Camelus dromedarius,9838,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Camelus dromedarius
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Canis lupus,9612,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis lupus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Canis lupus,9615,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis lupus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Capra hircus,9925,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Capra hircus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Caracara plancus,8951,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cathartes aura,43455,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Catharus fuscescens,159581,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Catharus guttatus,9185,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Catharus ustulatus,91951,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cephalorhynchus eutropia,27608,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Cephalorhynchus eutropia
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cercopithecus ascanius,36223,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Cercopithecus ascanius
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cercopithecus mitis kandti,1137481,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cereopsis novaehollandiae,8858,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chenonetta jubata,45644,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chlamydotis undulata,172680,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chlidonias hybrida,297805,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chlidonias leucopterus,297806,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chloephaga picta,8861,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chloris chloris,37601,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus brunnicephalus,2772041,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus cirrocephalus,1192863,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus genei,1569666,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus maculipennis,287016,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus novaehollandiae,2547444,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus philadelphia,3149563,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chroicocephalus ridibundus,1192867,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chrotogale owstoni,94184,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Chrysolophus pictus,9089,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Ciconia ciconia,8928,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Circus aeruginosus,8964,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Circus hudsonius,2709557,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Clangula hyemalis,197941,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coccycua minuta,1118526,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coloeus monedula,30423,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Columba,8933,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Columba guinea,135627,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Columba livia,8932,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Contopus sordidulus,183522,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Copsychus saularis,343929,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coragyps atratus,33614,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus brachyrhynchos,85066,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus caurinus,279967,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus corax,56781,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus frugilegus,75140,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus macrorhynchos,36249,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus ossifragus,349685,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Corvus splendens,701737,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coscoroba coscoroba,8863,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coturnix coturnix,9091,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Coturnix japonica,93934,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Crocodylus niloticus,8501,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cyanocitta cristata,28727,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus atratus,8868,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus buccinator,48397,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus columbianus,110926,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus columbianus,1450144,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus columbianus bewickii,541010,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus cygnus,219595,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus melancoryphus,41691,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cygnus olor,8869,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Cypseloides niger,46500,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Delphinus delphis,9728,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Delphinus delphis
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Dendrocygna autumnalis,8873,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Dendrocygna eytoni,8875,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Dendrocygna javanica,60182,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Dendrocygna viduata,8876,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Didelphis virginiana,9267,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Didelphis virginiana
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Dromaius novaehollandiae,8790,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Drymotoxeres pucheranii,761979,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Egretta garzetta,188379,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Egretta thula,110681,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Eidolon helvum,77214,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Eidolon helvum
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Emberiza spodocephala,125294,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Empidonax alnorum,209618,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Empidonax difficilis,183525,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Enicognathus leptorhynchus,345190,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Equus,46122,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Equus asinus,9793,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus asinus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Equus caballus,9796,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus caballus
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Equus ferus,1114792,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Equus przewalskii,9798,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus przewalskii
