disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note
West Nile fever,west nile fever,Aedes excrucians,aedes excrucians,mosquito,mosquito,candidate,review,lit_review,1,1,Europe,Bellini et al. 2014,field-collected example,TRUE,FALSE,aedes excrucians,no_change,Aedes excrucians,aedes excrucians,species,FALSE,
West Nile fever,west nile fever,Aedes geniculatus,aedes geniculatus,mosquito,mosquito,candidate,review,lit_review,1,1,,Martinet et al. 2019,tested competent; role uncertain,TRUE,FALSE,aedes geniculatus,no_change,Aedes geniculatus,aedes geniculatus,species,FALSE,
West Nile fever,west nile fever,Aedes japonicus,aedes japonicus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes japonicus,no_change,Aedes japonicus,aedes japonicus,species,FALSE,
West Nile fever,west nile fever,Aedes japonicus japonicus,aedes japonicus japonicus,mosquito,mosquito,weak,review,lit_review,1,1,Germany,Vogels et al. 2017,not competent,TRUE,FALSE,aedes japonicus japonicus,no_change,Aedes japonicus japonicus,aedes japonicus japonicus,infraspecific,FALSE,
West Nile fever,west nile fever,Aedes kochi,aedes kochi,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes kochi,no_change,Aedes kochi,aedes kochi,species,FALSE,
West Nile fever,west nile fever,Aedes melanimon,aedes melanimon,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes melanimon,no_change,Aedes melanimon,aedes melanimon,species,FALSE,
West Nile fever,west nile fever,Aedes normanensis,aedes normanensis,mosquito,mosquito,candidate,field,lit_review,1,1,Australia,Jansen et al. 2013,field isolate; secondary vector,TRUE,FALSE,aedes normanensis,no_change,Aedes normanensis,aedes normanensis,species,FALSE,
West Nile fever,west nile fever,Aedes notoscriptus,aedes notoscriptus,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,Australia; not specified,EFSA Appendix G; Jansen et al. 2013,bridge vector candidate; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,aedes notoscriptus,no_change,Aedes notoscriptus,aedes notoscriptus,species,FALSE,
West Nile fever,west nile fever,Aedes procax,aedes procax,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes procax,no_change,Aedes procax,aedes procax,species,FALSE,
West Nile fever,west nile fever,Aedes rusticus,aedes rusticus,mosquito,mosquito,probable,lab,lit_review,1,1,northeastern France (Berru),Martinet et al. 2023,new putative vector,TRUE,FALSE,aedes rusticus,no_change,Aedes rusticus,aedes rusticus,species,FALSE,
West Nile fever,west nile fever,Aedes sierrensis,aedes sierrensis,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes sierrensis,no_change,Aedes sierrensis,aedes sierrensis,species,FALSE,
West Nile fever,west nile fever,Aedes spp.,aedes spp,mosquito,mosquito,candidate,review,lit_review,1,1,,Gray and Webb 2014,lab only,TRUE,FALSE,aedes spp,no_change,Aedes spp.,aedes spp,genus_only,FALSE,
West Nile fever,west nile fever,Aedes taeniorhynchus,aedes taeniorhynchus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes taeniorhynchus,no_change,Aedes taeniorhynchus,aedes taeniorhynchus,species,FALSE,
West Nile fever,west nile fever,Aedes tremulus,aedes tremulus,mosquito,mosquito,candidate,field,lit_review,1,1,Australia,Jansen et al. 2013,field isolate; secondary vector,TRUE,FALSE,aedes tremulus,no_change,Aedes tremulus,aedes tremulus,species,FALSE,
West Nile fever,west nile fever,Aedes triseriatus,aedes triseriatus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes triseriatus,no_change,Aedes triseriatus,aedes triseriatus,species,FALSE,
West Nile fever,west nile fever,Aedes vexans,aedes vexans,mosquito,mosquito,candidate,review,EFSA; lit_review,2,3,California USA; Europe; not specified,Bellini et al. 2014; EFSA Appendix G; Goddard et al. 2002,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; field-collected example; mammal-feeding,TRUE,TRUE,aedes vexans,no_change,Aedes vexans,aedes vexans,species,FALSE,
West Nile fever,west nile fever,Aedes vigilax,aedes vigilax,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,Australia; not specified,EFSA Appendix G; Jansen et al. 2013,bridge vector candidate; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,aedes vigilax,no_change,Aedes vigilax,aedes vigilax,species,FALSE,
West Nile fever,west nile fever,Anopheles amictus,anopheles amictus,mosquito,mosquito,weak,field,lit_review,1,1,Australia,Jansen et al. 2013,field isolate,TRUE,FALSE,anopheles amictus,no_change,Anopheles amictus,anopheles amictus,species,FALSE,
West Nile fever,west nile fever,Anopheles atroparvus,anopheles atroparvus,mosquito,mosquito,candidate,review,lit_review,1,1,Europe,Bellini et al. 2014,field-collected example,TRUE,FALSE,anopheles atroparvus,no_change,Anopheles atroparvus,anopheles atroparvus,species,FALSE,
West Nile fever,west nile fever,Anopheles maculipennis s.s.,anopheles maculipennis s s,mosquito,mosquito,candidate,review,lit_review,1,1,Europe,Bellini et al. 2014,field-collected example,TRUE,FALSE,anopheles maculipennis s s,no_change,Anopheles maculipennis s.s.,anopheles maculipennis s s,infraspecific,FALSE,
West Nile fever,west nile fever,Anopheles plumbeus,anopheles plumbeus,mosquito,mosquito,candidate,review,lit_review,1,2,northeastern France (Beaumont),Martinet et al. 2019; Martinet et al. 2023,infected but did not transmit; tested competent; role uncertain,TRUE,FALSE,anopheles plumbeus,no_change,Anopheles plumbeus,anopheles plumbeus,species,FALSE,
West Nile fever,west nile fever,Coquillettidia linealis,coquillettidia linealis,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,coquillettidia linealis,no_change,Coquillettidia linealis,coquillettidia linealis,species,FALSE,
West Nile fever,west nile fever,Coquillettidia perturbans,coquillettidia perturbans,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,coquillettidia perturbans,no_change,Coquillettidia perturbans,coquillettidia perturbans,species,FALSE,
West Nile fever,west nile fever,Coquillettidia richiardii,coquillettidia richiardii,mosquito,mosquito,candidate,review,lit_review,1,1,Europe,Bellini et al. 2014,field-collected example,TRUE,FALSE,coquillettidia richiardii,no_change,Coquillettidia richiardii,coquillettidia richiardii,species,FALSE,
West Nile fever,west nile fever,Culex annulirostris,culex annulirostris,mosquito,mosquito,confirmed,field+lab,EFSA; lit_review,2,2,Australia; not specified,EFSA Appendix G; Jansen et al. 2013,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; principal vector,TRUE,TRUE,culex annulirostris,no_change,Culex annulirostris,culex annulirostris,species,FALSE,
West Nile fever,west nile fever,Culex australicus,culex australicus,mosquito,mosquito,candidate,field,lit_review,1,1,Australia,Jansen et al. 2013,field isolate; secondary vector,TRUE,FALSE,culex australicus,no_change,Culex australicus,culex australicus,species,FALSE,
West Nile fever,west nile fever,Culex bitaeniorhynchus,culex bitaeniorhynchus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex bitaeniorhynchus,no_change,Culex bitaeniorhynchus,culex bitaeniorhynchus,species,FALSE,
West Nile fever,west nile fever,Culex erythrothorax,culex erythrothorax,mosquito,mosquito,probable,lab,EFSA; lit_review,2,2,California USA; not specified,EFSA Appendix G; Goddard et al. 2002,bridge potential; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,culex erythrothorax,no_change,Culex erythrothorax,culex erythrothorax,species,FALSE,
West Nile fever,west nile fever,Culex gelidus,culex gelidus,mosquito,mosquito,candidate,lab,EFSA; lit_review,2,2,northern Australia; not specified,EFSA Appendix G; Jansen et al. 2013,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; introduced lab vector,TRUE,TRUE,culex gelidus,no_change,Culex gelidus,culex gelidus,species,FALSE,
West Nile fever,west nile fever,Culex incidens,culex incidens,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex incidens,no_change,Culex incidens,culex incidens,species,FALSE,
West Nile fever,west nile fever,Culex modestus,culex modestus,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,8,Europe; France; Italy; Greece; not specified,Bellini et al. 2014; EFSA Appendix G; Engler et al. 2013; Ferraguti 2024; Gray and Webb 2014; Hernandez-Triana et al. 2014; Martinet et al. 2019; Vogels et al. 2017,efficient vector; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; historical vector in France; important vector species; locally important vector; primary vector in Europe; regional role; to a lesser extent,TRUE,TRUE,culex modestus,no_change,Culex modestus,culex modestus,species,FALSE,
West Nile fever,west nile fever,Culex molestus,culex molestus,mosquito,mosquito,candidate,review,lit_review,1,1,Australia,Jansen et al. 2013,potential vector,TRUE,FALSE,culex molestus,no_change,Culex molestus,culex molestus,species,FALSE,
West Nile fever,west nile fever,Culex neavei group,culex neavei group,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex neavei group,no_change,Culex neavei group,culex neavei group,group,FALSE,
West Nile fever,west nile fever,Culex nigripalpus,culex nigripalpus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex nigripalpus,no_change,Culex nigripalpus,culex nigripalpus,species,FALSE,
West Nile fever,west nile fever,Culex perexiguus,culex perexiguus,mosquito,mosquito,confirmed,review,lit_review,1,2,Europe; Spain,Engler et al. 2013; Ferraguti 2024,primary vector in Europe; WNV-positive pools,TRUE,FALSE,culex perexiguus,no_change,Culex perexiguus,culex perexiguus,species,FALSE,
West Nile fever,west nile fever,Culex pervigilans,culex pervigilans,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex pervigilans,no_change,Culex pervigilans,culex pervigilans,species,FALSE,
West Nile fever,west nile fever,Culex pipiens,culex pipiens,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,6,Europe; Italy; Greece; northeastern France (Machault; Maine; Verzy); not specified,EFSA Appendix G; Engler et al. 2013; Ferraguti 2024; Hernandez-Triana et al. 2014; Martinet et al. 2023; Vogels et al. 2017,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; important vector species; main vector; most important vector; primary vector in Europe; WNV-positive pools,TRUE,TRUE,culex pipiens,no_change,Culex pipiens,culex pipiens,species,FALSE,
West Nile fever,west nile fever,Culex pipiens biotype molestus,culex pipiens biotype molestus,mosquito,mosquito,probable,review,EFSA; lit_review,2,2,France; The Netherlands; Switzerland; Germany; not specified,EFSA Appendix G; Martinet et al. 2019,competent for lineages 1 and 2; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,culex pipiens biotype molestus,no_change,Culex pipiens biotype molestus,culex pipiens biotype molestus,infraspecific,FALSE,
West Nile fever,west nile fever,Culex pipiens biotype molestus x Culex quinquefasciatus,culex pipiens biotype molestus x culex quinquefasciatus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex pipiens biotype molestus x culex quinquefasciatus,no_change,Culex pipiens biotype molestus x Culex quinquefasciatus,culex pipiens biotype molestus x culex quinquefasciatus,hybrid,FALSE,
West Nile fever,west nile fever,Culex pipiens biotype pipiens,culex pipiens biotype pipiens,mosquito,mosquito,probable,review,EFSA; lit_review,2,2,France; The Netherlands; Switzerland; Germany; not specified,EFSA Appendix G; Martinet et al. 2019,competent for lineages 1 and 2; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,culex pipiens biotype pipiens,no_change,Culex pipiens biotype pipiens,culex pipiens biotype pipiens,infraspecific,FALSE,
West Nile fever,west nile fever,Culex pipiens biotype pipiens x Culex quinquefasciatus,culex pipiens biotype pipiens x culex quinquefasciatus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex pipiens biotype pipiens x culex quinquefasciatus,no_change,Culex pipiens biotype pipiens x Culex quinquefasciatus,culex pipiens biotype pipiens x culex quinquefasciatus,hybrid,FALSE,
West Nile fever,west nile fever,Culex pipiens biotype pipiens x biotype molestus,culex pipiens biotype pipiens x biotype molestus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex pipiens biotype pipiens x biotype molestus,no_change,Culex pipiens biotype pipiens x biotype molestus,culex pipiens biotype pipiens x biotype molestus,hybrid,FALSE,
West Nile fever,west nile fever,Culex pipiens pipiens,culex pipiens pipiens,mosquito,mosquito,probable,lab,lit_review,1,1,California USA,Goddard et al. 2002,enzootic vector candidate,TRUE,FALSE,culex pipiens pipiens,no_change,Culex pipiens pipiens,culex pipiens pipiens,infraspecific,FALSE,
West Nile fever,west nile fever,Culex pipiens quinquefasciatus,culex pipiens quinquefasciatus,mosquito,mosquito,candidate,lab,lit_review,1,1,California USA,Goddard et al. 2002,variable populations,TRUE,FALSE,culex pipiens quinquefasciatus,no_change,Culex pipiens quinquefasciatus,culex pipiens quinquefasciatus,infraspecific,FALSE,
West Nile fever,west nile fever,Culex pipiens s.l.,culex pipiens s l,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,2,Europe; not specified,Bellini et al. 2014; EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; major vector role,TRUE,TRUE,culex pipiens s l,no_change,Culex pipiens s.l.,culex pipiens s l,sensu_lato,FALSE,
West Nile fever,west nile fever,Culex pipiens/restuans,culex pipiens restuans,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex pipiens restuans,no_change,Culex pipiens/restuans,culex pipiens restuans,infraspecific,FALSE,
West Nile fever,west nile fever,Culex quinquefasciatus,culex quinquefasciatus,mosquito,mosquito,probable,field+lab,EFSA; lit_review,2,2,Australia; not specified,EFSA Appendix G; Jansen et al. 2013,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; primary enzootic candidate,TRUE,TRUE,culex quinquefasciatus,no_change,Culex quinquefasciatus,culex quinquefasciatus,species,FALSE,
West Nile fever,west nile fever,Culex restuans,culex restuans,mosquito,mosquito,probable,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex restuans,no_change,Culex restuans,culex restuans,species,FALSE,
West Nile fever,west nile fever,Culex salinarius,culex salinarius,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex salinarius,no_change,Culex salinarius,culex salinarius,species,FALSE,
West Nile fever,west nile fever,Culex sitiens,culex sitiens,mosquito,mosquito,candidate,efsa_appendix_g,EFSA; lit_review,2,2,coastal Australia; not specified,EFSA Appendix G; Jansen et al. 2013,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; poor lab vector; regional candidate,TRUE,TRUE,culex sitiens,no_change,Culex sitiens,culex sitiens,species,FALSE,
West Nile fever,west nile fever,Culex spp.,culex spp,mosquito,mosquito,confirmed,review,lit_review,1,1,global,Gray and Webb 2014,primary vectors,TRUE,FALSE,culex spp,no_change,Culex spp.,culex spp,genus_only,FALSE,
West Nile fever,west nile fever,Culex squamosus,culex squamosus,mosquito,mosquito,candidate,field,lit_review,1,1,northern Queensland,Jansen et al. 2013,regional candidate,TRUE,FALSE,culex squamosus,no_change,Culex squamosus,culex squamosus,species,FALSE,
West Nile fever,west nile fever,Culex stigmatosoma,culex stigmatosoma,mosquito,mosquito,probable,lab,EFSA; lit_review,2,2,California USA; not specified,EFSA Appendix G; Goddard et al. 2002,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; urban settings,TRUE,TRUE,culex stigmatosoma,no_change,Culex stigmatosoma,culex stigmatosoma,species,FALSE,
West Nile fever,west nile fever,Culex tarsalis,culex tarsalis,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,3,California USA; North America; not specified,EFSA Appendix G; Goddard et al. 2002; Gray and Webb 2014,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; major vector; primary role,TRUE,TRUE,culex tarsalis,no_change,Culex tarsalis,culex tarsalis,species,FALSE,
West Nile fever,west nile fever,Culex thriambus,culex thriambus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex thriambus,no_change,Culex thriambus,culex thriambus,species,FALSE,
West Nile fever,west nile fever,Culex torrentium,culex torrentium,mosquito,mosquito,probable,review,EFSA; lit_review,2,3,France; The Netherlands; Switzerland; Germany; Germany; not specified,EFSA Appendix G; Martinet et al. 2019; Vogels et al. 2017,competent for lineages 1 and 2; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; infection and dissemination only,TRUE,TRUE,culex torrentium,no_change,Culex torrentium,culex torrentium,species,FALSE,
West Nile fever,west nile fever,Culex univittatus,culex univittatus,mosquito,mosquito,probable,efsa_appendix_g,EFSA; lit_review,2,2,Europe; not specified,Bellini et al. 2014; EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; field-collected example,TRUE,TRUE,culex univittatus,no_change,Culex univittatus,culex univittatus,species,FALSE,
West Nile fever,west nile fever,Culex vansomereni,culex vansomereni,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culex vansomereni,no_change,Culex vansomereni,culex vansomereni,species,FALSE,
West Nile fever,west nile fever,Culiseta inornata,culiseta inornata,mosquito,mosquito,candidate,lab,EFSA; lit_review,2,2,California USA; not specified,EFSA Appendix G; Goddard et al. 2002,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; minor role,TRUE,TRUE,culiseta inornata,no_change,Culiseta inornata,culiseta inornata,species,FALSE,
West Nile fever,west nile fever,Culiseta melanura,culiseta melanura,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,culiseta melanura,no_change,Culiseta melanura,culiseta melanura,species,FALSE,
West Nile fever,west nile fever,Ochlerotatus caspius,ochlerotatus caspius,mosquito,mosquito,weak,field,lit_review,1,1,Italy,Engler et al. 2013,WNV-positive pools,TRUE,FALSE,ochlerotatus caspius,no_change,Ochlerotatus caspius,ochlerotatus caspius,species,FALSE,
West Nile fever,west nile fever,Ochlerotatus dorsalis,ochlerotatus dorsalis,mosquito,mosquito,candidate,lab,lit_review,1,1,California USA,Goddard et al. 2002,secondary role questioned,TRUE,FALSE,ochlerotatus dorsalis,no_change,Ochlerotatus dorsalis,ochlerotatus dorsalis,species,FALSE,
West Nile fever,west nile fever,Ochlerotatus melanimon,ochlerotatus melanimon,mosquito,mosquito,candidate,lab,lit_review,1,1,California USA,Goddard et al. 2002,secondary role questioned,TRUE,FALSE,ochlerotatus melanimon,no_change,Ochlerotatus melanimon,ochlerotatus melanimon,species,FALSE,
West Nile fever,west nile fever,Ochlerotatus sierrensis,ochlerotatus sierrensis,mosquito,mosquito,weak,lab,lit_review,1,1,California USA,Goddard et al. 2002,probably not vector,TRUE,FALSE,ochlerotatus sierrensis,no_change,Ochlerotatus sierrensis,ochlerotatus sierrensis,species,FALSE,
West Nile fever,west nile fever,Verrallina carmenti,verrallina carmenti,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina carmenti,no_change,Verrallina carmenti,verrallina carmenti,species,FALSE,
West Nile fever,west nile fever,Verrallina funerea,verrallina funerea,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina funerea,no_change,Verrallina funerea,verrallina funerea,species,FALSE,
West Nile fever,west nile fever,Verrallina lineato,verrallina lineato,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,verrallina lineato,no_change,Verrallina lineato,verrallina lineato,species,TRUE,Likely spelling or taxonomy issue; manual decision needed.
Yellow fever,yellow fever,Aedes aegypti,aedes aegypti,mosquito,mosquito,confirmed,review,lit_review,1,5,Africa; Caribbean; South America; Caribbean; global; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane et al., 2024); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",main urban vector; lab competence; principal urban vector; urban cycle; urban vector,TRUE,FALSE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,
Yellow fever,yellow fever,Aedes africanus,aedes africanus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; sub-Saharan Africa; tropical Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",major sylvatic vector; primary sylvatic vector; principal sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes africanus,no_change,Aedes africanus,aedes africanus,species,FALSE,
Yellow fever,yellow fever,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,lab,lit_review,1,4,"Ananindeua, Para, Brazil; global; sub-Saharan Africa","(Braack et al., 2018); (Damasceno-Caldeira et al., 2023); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",bridge vector; experimental transmission; potential bridge vector; experimental transmission; table-listed,TRUE,FALSE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,
Yellow fever,yellow fever,Aedes bromeliae,aedes bromeliae,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa,"(Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",bridge vector; semi-domestic vector,TRUE,FALSE,aedes bromeliae,no_change,Aedes bromeliae,aedes bromeliae,species,FALSE,
Yellow fever,yellow fever,Aedes centropunctatus,aedes centropunctatus,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes centropunctatus,no_change,Aedes centropunctatus,aedes centropunctatus,species,FALSE,
Yellow fever,yellow fever,Aedes dalzieli,aedes dalzieli,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes dalzieli,no_change,Aedes dalzieli,aedes dalzieli,species,FALSE,
Yellow fever,yellow fever,Aedes furcifer,aedes furcifer,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",major sylvatic/bridge vector; positive only; semi-domestic vector,TRUE,FALSE,aedes furcifer,no_change,Aedes furcifer,aedes furcifer,species,FALSE,
Yellow fever,yellow fever,Aedes furcifer-taylori,aedes furcifer taylori,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa; tropical Africa,"(Braack et al., 2018); (Shinde et al., 2022)",implicated; primary sylvatic vector,TRUE,FALSE,aedes furcifer taylori,no_change,Aedes furcifer-taylori,aedes furcifer taylori,infraspecific,FALSE,
Yellow fever,yellow fever,Aedes keniensis,aedes keniensis,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Gabiane, Yen and Failloux, 2022)",bridge vector,TRUE,FALSE,aedes keniensis,no_change,Aedes keniensis,aedes keniensis,species,FALSE,
Yellow fever,yellow fever,Aedes luteocephalis,aedes luteocephalis,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Shinde et al., 2022)",semi-domestic vector,TRUE,FALSE,aedes luteocephalis,manual_map,Aedes luteocephalis,aedes luteocephalus,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.
Yellow fever,yellow fever,Aedes luteocephalus,aedes luteocephalus,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes luteocephalus,no_change,Aedes luteocephalus,aedes luteocephalus,species,FALSE,
Yellow fever,yellow fever,Aedes mcintoshi,aedes mcintoshi,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,aedes mcintoshi,no_change,Aedes mcintoshi,aedes mcintoshi,species,FALSE,
Yellow fever,yellow fever,Aedes metallicus,aedes metallicus,mosquito,mosquito,confirmed,review,lit_review,1,1,Africa,"(Braack et al., 2018)",primary sylvatic vector,TRUE,FALSE,aedes metallicus,no_change,Aedes metallicus,aedes metallicus,species,FALSE,
Yellow fever,yellow fever,Aedes opok,aedes opok,mosquito,mosquito,confirmed,review,lit_review,1,3,Africa; sub-Saharan Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes opok,no_change,Aedes opok,aedes opok,species,FALSE,
Yellow fever,yellow fever,Aedes scapularis,aedes scapularis,mosquito,mosquito,candidate,field,lit_review,1,1,southeastern Brazil,"(Abreu et al., 2019)",potential local/secondary role,TRUE,FALSE,aedes scapularis,no_change,Aedes scapularis,aedes scapularis,species,FALSE,
